1266569277	20251003	202510	2025	2025.7479	COP	POLICE OFFICER						COP			USA	UNITED STATES	USA								0	173	173	17	4	-5.0	2	1	2	-3.84615384615385	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	3	Benton Police Department, Arkansas, United States	US	USAR		34.5629	-92.5851	2118774	3	Benton Police Department, Arkansas, United States	US	USAR		34.5629	-92.5851	2118774	20251003061500	https://www.thv11.com/article/news/local/arkansas-man-visa-wrongful-arrest-ice-detainment/91-06d950e1-31df-4ffa-8b13-b565b8789c64
1266569278	20251003	202510	2025	2025.7479	COP	POLICE OFFICER						COP			USA	UNITED STATES	USA								0	173	173	17	4	-5.0	2	1	2	-3.84615384615385	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20251003061500	https://www.thv11.com/article/news/local/arkansas-man-visa-wrongful-arrest-ice-detainment/91-06d950e1-31df-4ffa-8b13-b565b8789c64
1266569279	20251003	202510	2025	2025.7479	COP	PRISON						COP			USA	UNITED STATES	USA								0	173	173	17	4	-5.0	4	1	4	-8.53994490358127	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20251003061500	https://www.dailystar.co.uk/news/us-news/woman-who-tortured-victim-kept-36006890
1266569280	20251003	202510	2025	2025.7479	COP	PRISON						COP			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	8	1	8	-12.1475054229935	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20251003061500	https://www.ksl.com:443/article/51384423/uintah-county-man-sent-to-prison-for-murdering-ex-girlfriends-boyfriend
1266569281	20251003	202510	2025	2025.7479	COP	PRISON						COP			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	8	1	8	-12.1475054229935	3	Uintah County, Utah, United States	US	USUT	UT047	40.2494	-109.376	1448037	3	Uintah County, Utah, United States	US	USUT		40.2494	-109.376	1448037	3	Uintah County, Utah, United States	US	USUT		40.2494	-109.376	1448037	20251003061500	https://www.ksl.com:443/article/51384423/uintah-county-man-sent-to-prison-for-murdering-ex-girlfriends-boyfriend
1266569282	20251003	202510	2025	2025.7479	COPCVL	POLICE						COP	CVL												0	015	015	01	1	0.0	10	1	10	-1.42857142857143	0								0								0								20251003061500	https://www.bristolpost.co.uk/news/bristol-news/newly-improved-bristol-precinct-being-10545262
1266569283	20251003	202510	2025	2025.7479	COPGOV	DEPUTY						COP	GOV		GOV	CONSULATE						GOV			1	060	060	06	2	6.0	4	1	4	-3.53403141361257	4	Ministry Of Foreign Affairs, Masqat, Oman	MU	MU06	23611	23.6165	58.4691	11318952	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20251003061500	https://www.chinadaily.com.cn/a/202510/03/WS68df640ea310f735438b36c6.html
1266569284	20251003	202510	2025	2025.7479	COPGOV	DEPUTY						COP	GOV		GOV	CONSULATE						GOV			1	060	060	06	2	6.0	2	1	2	-3.53403141361257	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20251003061500	https://www.chinadaily.com.cn/a/202510/03/WS68df640ea310f735438b36c6.html
1266569285	20251003	202510	2025	2025.7479	COPGOV	DEPUTY						COP	GOV		NGOASA	THE ASIA SOCIETY	ASA					NGO			1	043	043	04	1	2.8	4	1	4	-3.53403141361257	4	Ministry Of Foreign Affairs, Masqat, Oman	MU	MU06	23611	23.6165	58.4691	11318952	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20251003061500	https://www.chinadaily.com.cn/a/202510/03/WS68df640ea310f735438b36c6.html
1266569286	20251003	202510	2025	2025.7479	COPGOV	DEPUTY						COP	GOV		NGOASA	THE ASIA SOCIETY	ASA					NGO			1	043	043	04	1	2.8	2	1	2	-3.53403141361257	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20251003061500	https://www.chinadaily.com.cn/a/202510/03/WS68df640ea310f735438b36c6.html
1266569287	20251003	202510	2025	2025.7479	COPGOVMIL	DEPUTY						COP	GOV	MIL	MIL	LIEUTENANT GENERAL						MIL			1	040	040	04	1	1.0	3	1	3	1.78571428571429	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20251003061500	https://www.globalsecurity.org/wmd/library/news/ukraine/2025/10/ukraine-251002-ukraine-mod02.htm
1266569288	20251003	202510	2025	2025.7479	COPMED	DEPUTY						COP	MED		ISR	ISRAEL	ISR								0	020	020	02	1	3.0	5	1	5	-1.83464932652113	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251003061500	https://www.globalsecurity.org/military/library/news/2025/10/mil-251002-unbrief01.htm
1266569289	20251003	202510	2025	2025.7479	COPMED	DEPUTY						COP	MED		ISR	ISRAEL	ISR								0	030	030	03	1	4.0	4	1	4	-1.83464932652113	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251003061500	https://www.globalsecurity.org/military/library/news/2025/10/mil-251002-unbrief01.htm
1266569290	20251003	202510	2025	2025.7479	COPMED	DEPUTY						COP	MED		ISR	ISRAEL	ISR								0	050	050	05	1	3.5	4	1	4	-1.83464932652113	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251003061500	https://www.globalsecurity.org/military/library/news/2025/10/mil-251002-unbrief01.htm
1266569291	20251003	202510	2025	2025.7479	COPMED	DEPUTY						COP	MED		ISR	ISRAEL	ISR								0	051	051	05	1	3.4	4	1	4	-1.83464932652113	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251003061500	https://www.globalsecurity.org/military/library/news/2025/10/mil-251002-unbrief01.htm
1266569292	20251003	202510	2025	2025.7479	COPMED	DEPUTY						COP	MED		PSE	GAZA	PSE								0	030	030	03	1	4.0	6	1	6	-1.83464932652113	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251003061500	https://www.globalsecurity.org/military/library/news/2025/10/mil-251002-unbrief01.htm
1266569293	20251003	202510	2025	2025.7479	COPMED	DEPUTY						COP	MED		PSE	GAZA	PSE								0	050	050	05	1	3.5	6	1	6	-1.83464932652113	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251003061500	https://www.globalsecurity.org/military/library/news/2025/10/mil-251002-unbrief01.htm
1266569294	20251003	202510	2025	2025.7479	COPMED	DEPUTY						COP	MED		PSE	GAZA	PSE								0	051	051	05	1	3.4	6	1	6	-1.83464932652113	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251003061500	https://www.globalsecurity.org/military/library/news/2025/10/mil-251002-unbrief01.htm
1266569295	20251003	202510	2025	2025.7479	CRM	CULPRIT						CRM													0	060	060	06	2	6.0	8	1	8	-3.20945945945946	3	Ogden High School, Utah, United States	US	USUT	UT057	41.2127	-111.947	1444053	0								3	Ogden High School, Utah, United States	US	USUT		41.2127	-111.947	1444053	20251003061500	https://www.ksl.com:443/article/51384437/ogdens-ben-lomond-high-school-evacuated-due-to-bomb-threat-school-to-resume-friday
1266569296	20251003	202510	2025	2025.7479	CRM	CULPRIT						CRM													0	060	060	06	2	6.0	2	1	2	-3.20945945945946	3	Ogden High School, Utah, United States	US	USUT	UT057	41.2127	-111.947	1444053	0								3	Weber County, Utah, United States	US	USUT		41.2505	-111.751	1448042	20251003061500	https://www.ksl.com:443/article/51384437/ogdens-ben-lomond-high-school-evacuated-due-to-bomb-threat-school-to-resume-friday
1266569297	20251003	202510	2025	2025.7479	CRM	CRIMINAL						CRM													0	173	173	17	4	-5.0	3	1	3	-1.07296137339056	4	Bomana, National Capital, Papua New Guinea	PP	PP20	18585	-9.38848	147.223	8034230	0								4	Bomana, National Capital, Papua New Guinea	PP	PP20	18585	-9.38848	147.223	8034230	20251003061500	https://www.thenational.com.pg/wenge-farewelled-son-tells-of-how-governor-started-young/
1266569298	20251003	202510	2025	2025.7479	CRM	CRIMINAL						CRM			COP	POLICE						COP			1	114	114	11	3	-2.0	5	1	5	-9.90338164251208	0								0								0								20251003061500	https://www.krgv.com/news/i-could-have-easily-lost-my-life-driver-speaks-out-after-man-pulls-a-gun-on-him-in-san-juan-crash
1266569299	20251003	202510	2025	2025.7479	CRM	CRIMINAL						CRM			COP	PRISON						COP			0	173	173	17	4	-5.0	1	1	1	-1.07296137339056	4	Bomana, National Capital, Papua New Guinea	PP	PP20	18585	-9.38848	147.223	8034230	4	Bomana, National Capital, Papua New Guinea	PP	PP20	18585	-9.38848	147.223	8034230	4	Bomana, National Capital, Papua New Guinea	PP	PP20	18585	-9.38848	147.223	8034230	20251003061500	https://www.thenational.com.pg/wenge-farewelled-son-tells-of-how-governor-started-young/
1266569300	20251003	202510	2025	2025.7479	CRM	CRIMINAL						CRM			MYS	PERAK	MYS								1	173	173	17	4	-5.0	10	1	10	-8.13953488372093	0								0								0								20251003061500	https://www.thestar.com.my/news/nation/2025/10/03/three-cable-theft-suspects-with-criminal-records-nabbed-in-perak
1266569301	20251003	202510	2025	2025.7479	CRM	CRIMINAL						CRM			PNGCOP	PAPUA NEW GUINEA	PNG					COP			0	173	173	17	4	-5.0	6	1	6	-1.07296137339056	4	Bomana, National Capital, Papua New Guinea	PP	PP20	18585	-9.38848	147.223	8034230	4	Bomana, National Capital, Papua New Guinea	PP	PP20	18585	-9.38848	147.223	8034230	4	Bomana, National Capital, Papua New Guinea	PP	PP20	18585	-9.38848	147.223	8034230	20251003061500	https://www.thenational.com.pg/wenge-farewelled-son-tells-of-how-governor-started-young/
1266569302	20251003	202510	2025	2025.7479	CVL	RESIDENTS						CVL													1	010	010	01	1	0.0	10	1	10	-2.53807106598985	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20251003061500	https://www.9news.com.au/national/enoggera-reservoir-fire-firefighters-working-to-contain-bushfire-threatening-properties-in-brisbanes-northwest/d07d9212-53a1-41a8-8b92-c0b0e780bb99
1266569303	20251003	202510	2025	2025.7479	CVL	COMMUNITY						CVL													0	010	010	01	1	0.0	10	1	10	0.910470409711689	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	0								4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20251003061500	https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Acting-CJ-urges-seriousness-in-prosecuting-illegal-mining-drug-related-cases-2003406
1266569304	20251003	202510	2025	2025.7479	CVL	TOURIST						CVL													1	010	010	01	1	0.0	5	1	5	1.39165009940358	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20251003061500	https://timesofindia.indiatimes.com/life-style/travel/news/navi-mumbai-international-airport-set-to-take-off-all-details-and-how-to-reach/articleshow/124283790.cms
1266569305	20251003	202510	2025	2025.7479	CVL	COMMUNITY						CVL													0	040	040	04	1	1.0	3	1	3	-3.20945945945946	3	Ogden High School, Utah, United States	US	USUT	UT057	41.2127	-111.947	1444053	0								3	Ogden High School, Utah, United States	US	USUT		41.2127	-111.947	1444053	20251003061500	https://www.ksl.com:443/article/51384437/ogdens-ben-lomond-high-school-evacuated-due-to-bomb-threat-school-to-resume-friday
1266569306	20251003	202510	2025	2025.7479	CVL	COMMUNITY						CVL													0	040	040	04	1	1.0	2	1	2	-3.20945945945946	3	Weber County, Utah, United States	US	USUT	UT057	41.2505	-111.751	1448042	0								3	Weber County, Utah, United States	US	USUT		41.2505	-111.751	1448042	20251003061500	https://www.ksl.com:443/article/51384437/ogdens-ben-lomond-high-school-evacuated-due-to-bomb-threat-school-to-resume-friday
1266569307	20251003	202510	2025	2025.7479	CVL	TOURIST						CVL													1	042	042	04	1	1.9	5	1	5	1.39165009940358	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20251003061500	https://timesofindia.indiatimes.com/life-style/travel/news/navi-mumbai-international-airport-set-to-take-off-all-details-and-how-to-reach/articleshow/124283790.cms
1266569308	20251003	202510	2025	2025.7479	CVL	VILLAGE						CVL													1	043	043	04	1	2.8	10	1	10	-1.07296137339056	4	Port Moresby, National Capital, Papua New Guinea	PP	PP20	18585	-9.46472	147.193	-2198538	0								4	Port Moresby, National Capital, Papua New Guinea	PP	PP20	18585	-9.46472	147.193	-2198538	20251003061500	https://www.thenational.com.pg/wenge-farewelled-son-tells-of-how-governor-started-young/
1266569309	20251003	202510	2025	2025.7479	CVL	VILLAGE						CVL													1	043	043	04	1	2.8	20	1	10	-0.78740157480315	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20251003061500	https://www.kwqc.com:443/2025/10/03/10th-annual-fire-muster-lights-siren-parade-takes-place-sunday/
1266569310	20251003	202510	2025	2025.7479	CVL	POPULATION						CVL													1	070	070	07	2	7.0	10	1	10	13.6986301369863	1	Ethiopia	ET	ET		8	38	ET	0								1	Ethiopia	ET	ET		8	38	ET	20251003061500	https://allafrica.com/stories/202510030051.html
1266569311	20251003	202510	2025	2025.7479	CVL	ENGINEER						CVL													1	110	110	11	3	-2.0	5	1	5	1.39165009940358	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20251003061500	https://timesofindia.indiatimes.com/life-style/travel/news/navi-mumbai-international-airport-set-to-take-off-all-details-and-how-to-reach/articleshow/124283790.cms
1266569312	20251003	202510	2025	2025.7479	CVL	CITIZEN						CVL													0	120	120	12	3	-4.0	2	1	2	-3.84615384615385	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	0								2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20251003061500	https://www.thv11.com/article/news/local/arkansas-man-visa-wrongful-arrest-ice-detainment/91-06d950e1-31df-4ffa-8b13-b565b8789c64
1266569313	20251003	202510	2025	2025.7479	CVL	CITIZEN						CVL													0	120	120	12	3	-4.0	3	1	3	-3.84615384615385	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	0								2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20251003061500	https://www.thv11.com/article/news/local/arkansas-man-visa-wrongful-arrest-ice-detainment/91-06d950e1-31df-4ffa-8b13-b565b8789c64
1266569314	20251003	202510	2025	2025.7479	CVL	ENGINEER						CVL													1	160	160	16	4	-4.0	5	1	5	1.39165009940358	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20251003061500	https://timesofindia.indiatimes.com/life-style/travel/news/navi-mumbai-international-airport-set-to-take-off-all-details-and-how-to-reach/articleshow/124283790.cms
1266569315	20251003	202510	2025	2025.7479	CVL	CIVILIAN						CVL													1	190	190	19	4	-10.0	10	1	10	-8.90410958904114	4	Darfur, Gharb Darfur, Sudan	SU	SU47	37140	13.5	23.5	-17505	0								4	Darfur, Gharb Darfur, Sudan	SU	SU47	37140	13.5	23.5	-17505	20251003061500	https://www.globalsecurity.org/military/library/news/2025/10/mil-251002-unnews03.htm
1266569316	20251003	202510	2025	2025.7479	CVL	VILLAGE						CVL													1	191	191	19	4	-9.5	5	1	5	-13.953488372093	4	Gunupur, Orissa, India	IN	IN21	70224	19.0833	83.8167	-2096872	0								4	Gunupur, Orissa, India	IN	IN21	70224	19.0833	83.8167	-2096872	20251003061500	https://pragativadi.com/relentless-rain-cripples-rayagada/
1266569317	20251003	202510	2025	2025.7479	CVL	CIVILIAN						CVL													0	193	193	19	4	-10.0	6	1	6	-8.90410958904114	4	El Fasher, Shamal Darfur, Sudan	SU	SU55	37080	13.6333	25.35	-1684	0								4	El Fasher, Shamal Darfur, Sudan	SU	SU55	37080	13.6333	25.35	-1684	20251003061500	https://www.globalsecurity.org/military/library/news/2025/10/mil-251002-unnews03.htm
1266569318	20251003	202510	2025	2025.7479	CVL	CIVILIAN						CVL													0	193	193	19	4	-10.0	4	1	4	-8.90410958904114	4	Darfur, Gharb Darfur, Sudan	SU	SU47	37140	13.5	23.5	-17505	0								4	El Fasher, Shamal Darfur, Sudan	SU	SU55	37080	13.6333	25.35	-1684	20251003061500	https://www.globalsecurity.org/military/library/news/2025/10/mil-251002-unnews03.htm
1266569319	20251003	202510	2025	2025.7479	CVL	TOURIST						CVL			CHN	CHINA	CHN								0	042	042	04	1	1.9	5	1	5	4.06455469216976	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20251003061500	http://en.people.cn/n3/2025/1003/c90000-20373829.html
1266569320	20251003	202510	2025	2025.7479	CVL	TOURIST						CVL			CHN	CHINA	CHN								0	042	042	04	1	1.9	2	1	2	4.06455469216976	4	Taizhou, Jiangsu, China	CH	CH04	13155	32.4907	119.908	-1927843	4	Taizhou, Jiangsu, China	CH	CH04	13155	32.4907	119.908	-1927843	4	Shaoxing, Zhejiang, China	CH	CH02	13324	30.011	120.572	-1924917	20251003061500	http://en.people.cn/n3/2025/1003/c90000-20373829.html
1266569321	20251003	202510	2025	2025.7479	CVL	TOURIST						CVL			CHN	CHINA	CHN								0	042	042	04	1	1.9	3	1	3	4.06455469216976	4	Hainan, Hainan, China	CH	CH31	13072	18.9394	109.484	6025157	4	Hainan, Hainan, China	CH	CH31	13072	18.9394	109.484	6025157	4	Hainan, Hainan, China	CH	CH31	13072	18.9394	109.484	6025157	20251003061500	http://en.people.cn/n3/2025/1003/c90000-20373829.html
1266569322	20251003	202510	2025	2025.7479	CVL	CIVIL SOCIETY						CVL			COD	DEMOCRATIC REPUBLIC OF THE CONGO	COD								0	190	190	19	4	-10.0	16	1	16	-4.03941226810679	4	Djugu, Orientale, Democratic Republic Of The Congo	CG	CG09	18585	1.91932	30.5026	-2042730	4	Djugu, Orientale, Democratic Republic Of The Congo	CG	CG09	18585	1.91932	30.5026	-2042730	4	Djugu, Orientale, Democratic Republic Of The Congo	CG	CG09	18585	1.91932	30.5026	-2042730	20251003061500	https://www.globalsecurity.org/military/library/news/2025/10/mil-251002-unocha01.htm
1266569323	20251003	202510	2025	2025.7479	CVL	COMMUNITY						CVL			GOV	FIRE DEPARTMENT						GOV			1	071	071	07	2	7.4	5	1	5	2.94117647058824	0								0								0								20251003061500	https://www.kswo.com/2025/10/03/community-conversations-hulen-volunteer-fire-department-host-4th-annual-fundraiser-soon/
1266569324	20251003	202510	2025	2025.7479	CVL	COMMUNITY						CVL			JUD	ADVOCATE						JUD			1	017	017	01	1	0.0	6	1	6	2.23097112860893	4	Bathurst, Banjul, Gambia	GA	GA01	16405	13.4531	-16.5775	-1199434	4	Bathurst, Banjul, Gambia	GA	GA01	16405	13.4531	-16.5775	-1199434	4	Bathurst, Banjul, Gambia	GA	GA01	16405	13.4531	-16.5775	-1199434	20251003061500	https://www.westernadvocate.com.au/story/9080057/forbes-community-mourns-death-of-general-manager-steve-loane/
1266569325	20251003	202510	2025	2025.7479	CVL	RESIDENTS						CVL			MIL	NAVAL BASE						MIL			1	042	042	04	1	1.9	10	1	10	4.67980295566502	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20251003061500	http://en.people.cn/n3/2025/1003/c90000-20373834.html
1266569326	20251003	202510	2025	2025.7479	CVL	COMMUNITY						CVL			MIL	MARINES						MIL			1	070	070	07	2	7.0	10	1	10	1.80878552971576	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20251003061500	https://www.kwqc.com:443/2025/10/03/toys-tots-gearing-up-holiday-season-moving-northpark-mall/
1266569327	20251003	202510	2025	2025.7479	CVL	CIVIL SOCIETY						CVL			REF	DISPLACED PEOPLE						REF			0	190	190	19	4	-10.0	4	1	4	-4.03941226810679	4	Djugu, Orientale, Democratic Republic Of The Congo	CG	CG09	18585	1.91932	30.5026	-2042730	4	Djugu, Orientale, Democratic Republic Of The Congo	CG	CG09	18585	1.91932	30.5026	-2042730	4	Djugu, Orientale, Democratic Republic Of The Congo	CG	CG09	18585	1.91932	30.5026	-2042730	20251003061500	https://www.globalsecurity.org/military/library/news/2025/10/mil-251002-unocha01.htm
1266569328	20251003	202510	2025	2025.7479	CVL	CIVILIAN						CVL			UAF	ARMED GROUP						UAF			0	100	100	10	3	-5.0	8	1	8	-1.83464932652113	4	Bangui, Bangui, Central African Republic	CT	CT18	18585	4.36667	18.5833	-1339562	4	Ituri, Congo, Democratic Republic of The (general), Democratic Republic Of The Congo	CG	CG00	18585	1.85	29.9667	-2044867	4	Ituri, Congo, Democratic Republic of The (general), Democratic Republic Of The Congo	CG	CG00	18585	1.85	29.9667	-2044867	20251003061500	https://www.globalsecurity.org/military/library/news/2025/10/mil-251002-unbrief01.htm
1266569329	20251003	202510	2025	2025.7479	CVL	CIVILIAN						CVL			UAF	ARMED GROUP						UAF			0	100	100	10	3	-5.0	8	1	8	-6.24417520969245	4	Ituri, Congo, Democratic Republic of The (general), Democratic Republic Of The Congo	CG	CG00	18585	1.85	29.9667	-2044867	4	Ituri, Congo, Democratic Republic of The (general), Democratic Republic Of The Congo	CG	CG00	18585	1.85	29.9667	-2044867	4	Ituri, Congo, Democratic Republic of The (general), Democratic Republic Of The Congo	CG	CG00	18585	1.85	29.9667	-2044867	20251003061500	https://www.globalsecurity.org/military/library/news/2025/10/mil-251002-unocha01.htm
1266569330	20251003	202510	2025	2025.7479	CVL	CIVILIAN						CVL			UAF	ARMED GROUP						UAF			0	100	100	10	3	-5.0	2	1	2	-6.24417520969245	4	Ituri, Congo, Democratic Republic of The (general), Democratic Republic Of The Congo	CG	CG00	18585	1.85	29.9667	-2044867	4	Mambasa, Congo, Democratic Republic of The (general), Democratic Republic Of The Congo	CG	CG00	18585	0.266667	29.0667	-2053641	4	Mambasa, Congo, Democratic Republic of The (general), Democratic Republic Of The Congo	CG	CG00	18585	0.266667	29.0667	-2053641	20251003061500	https://www.globalsecurity.org/military/library/news/2025/10/mil-251002-unocha01.htm
1266569331	20251003	202510	2025	2025.7479	CVL	CIVILIAN						CVL			UAF	ARMED GROUP						UAF			0	100	100	10	3	-5.0	2	1	2	-1.83464932652113	4	Mambasa, Congo, Democratic Republic of The (general), Democratic Republic Of The Congo	CG	CG00	18585	0.266667	29.0667	-2053641	4	Mambasa, Congo, Democratic Republic of The (general), Democratic Republic Of The Congo	CG	CG00	18585	0.266667	29.0667	-2053641	4	Mambasa, Congo, Democratic Republic of The (general), Democratic Republic Of The Congo	CG	CG00	18585	0.266667	29.0667	-2053641	20251003061500	https://www.globalsecurity.org/military/library/news/2025/10/mil-251002-unbrief01.htm
1266569332	20251003	202510	2025	2025.7479	CVL	COMMUNITY						CVL			UKR	UKRAINE	UKR								0	060	060	06	2	6.0	20	1	20	-4.03941226810679	4	Odesa, Odes'ka Oblast, Ukraine	UP	UP17	28558	46.4639	30.7386	-1049092	4	Odesa, Odes'ka Oblast, Ukraine	UP	UP17	28558	46.4639	30.7386	-1049092	4	Odesa, Odes'ka Oblast, Ukraine	UP	UP17	28558	46.4639	30.7386	-1049092	20251003061500	https://www.globalsecurity.org/military/library/news/2025/10/mil-251002-unocha01.htm
1266569333	20251003	202510	2025	2025.7479	CYPGOV	CYPRUS	CYP					GOV			UKR	UKRAINE	UKR								1	040	040	04	1	1.0	4	1	4	4.51977401129944	1	Cyprus	CY	CY		35	33	CY	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20251003061500	https://www.globalsecurity.org/wmd/library/news/ukraine/2025/10/ukraine-251002-ukraine-president01.htm
1266569334	20251003	202510	2025	2025.7479	CYPGOV	CYPRUS	CYP					GOV			UKRGOV	UKRAINE	UKR					GOV			1	040	040	04	1	1.0	6	1	6	4.51977401129944	1	Cyprus	CY	CY		35	33	CY	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20251003061500	https://www.globalsecurity.org/wmd/library/news/ukraine/2025/10/ukraine-251002-ukraine-president01.htm
1266569335	20251003	202510	2025	2025.7479	DEU	HAMBURG	DEU																		0	043	043	04	1	2.8	7	1	7	2.13270142180095	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	0								4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	20251003061500	https://www.globalsecurity.org/military/library/news/2025/10/mil-251002-nato-shape01.htm
1266569336	20251003	202510	2025	2025.7479	DEU	GERMAN	DEU								DEUGOV	GERMANY	DEU					GOV			0	013	013	01	1	0.4	4	1	4	-6.54761904761904	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20251003061500	https://www.euronews.com/2025/10/03/europes-position-on-russia-hardens-as-drone-incursions-cyberattacks-and-sabotage-incidents
1266569337	20251003	202510	2025	2025.7479	DEU	GERMANY	DEU								GOVMIL	DEFENSE MINIST						GOV	MIL		0	040	040	04	1	1.0	2	1	2	-1.29032258064516	4	Ramstein, Baden-Wüberg, Germany	GM	GM01	16526	48.2034	8.37174	-1846389	4	Ramstein, Baden-Wüberg, Germany	GM	GM01	16526	48.2034	8.37174	-1846389	4	Ramstein, Baden-Wüberg, Germany	GM	GM01	16526	48.2034	8.37174	-1846389	20251003061500	https://www.globalsecurity.org/wmd/library/news/ukraine/2025/10/ukraine-251002-ukraine-president04.htm
