1262403283	20250910	202509	2025	2025.6849											COP	PRISON						COP			1	042	042	04	1	1.9	2	1	2	-6.95364238410596	0								4	Achimota, Ghana (general), Ghana	GH	GH00	190657	5.61667	-0.233333	-2067993	4	Achimota, Ghana (general), Ghana	GH	GH00	190657	5.61667	-0.233333	-2067993	20250910180000	https://www.newsghana.com.gh/ken-agyapong-should-face-prison-over-false-murder-claim-against-me-nigel-gaisie/
1262403284	20250910	202509	2025	2025.6849											COP	PRISON						COP			1	112	112	11	3	-2.0	2	1	2	-6.95364238410596	0								4	Achimota, Ghana (general), Ghana	GH	GH00	190657	5.61667	-0.233333	-2067993	4	Achimota, Ghana (general), Ghana	GH	GH00	190657	5.61667	-0.233333	-2067993	20250910180000	https://www.newsghana.com.gh/ken-agyapong-should-face-prison-over-false-murder-claim-against-me-nigel-gaisie/
1262403285	20250910	202509	2025	2025.6849											COP	TROOPER						COP			1	112	112	11	3	-2.0	5	1	5	-9.52380952380952	0								3	Syracuse, New York, United States	US	USNY	NY067	43.0481	-76.1474	966966	3	Syracuse, New York, United States	US	USNY	NY067	43.0481	-76.1474	966966	20250910180000	https://www.romesentinel.com/news/marcy-syracuse-manhunt-suspects-charges/article_1b957550-1f37-4e80-b53a-0e5f090b321a.html
1262403286	20250910	202509	2025	2025.6849											COP	PRISON						COP			1	112	112	11	3	-2.0	6	1	6	-8.49858356940506	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20250910180000	https://www.riotimesonline.com/supreme-courts-own-authority-on-trial-as-justice-fux-challenges-bolsonaro-verdict/
1262403287	20250910	202509	2025	2025.6849											COP	POLICE						COP			0	130	130	13	3	-4.4	2	1	2	-7.97872340425532	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20250910180000	https://www.wtae.com/article/pennsylvania-homicide-mount-oliver-georgia/66036470
1262403288	20250910	202509	2025	2025.6849											CVL	VILLAGE						CVL			0	020	020	02	1	3.0	12	1	6	-2.85714285714286	0								1	Chad	CD	CD		15	19	CD	1	Chad	CD	CD		15	19	CD	20250910180000	https://www.romesentinel.com/news/oriskany-trustees-approve-zoning-change-discuss-several-public-safety-issues/article_47e378c0-61b5-438b-bbba-dcec062c772e.html
1262403289	20250910	202509	2025	2025.6849											CVL	POPULATION						CVL			0	036	036	03	1	4.0	10	1	10	-3.2564705882353	0								1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20250910180000	https://elifesciences.org/reviewed-preprints/107855
1262403290	20250910	202509	2025	2025.6849											CVL	VILLAGE						CVL			0	040	040	04	1	1.0	10	1	10	1.80878552971576	0								4	Sanand, Gujarat, India	IN	IN09	17635	22.9833	72.3833	-2110117	4	Sanand, Gujarat, India	IN	IN09	17635	22.9833	72.3833	-2110117	20250910180000	https://www.thestatesman.com/india/v-p-polls-shah-says-constitutional-posts-reflect-indias-geographical-unity-1503484459.html
1262403291	20250910	202509	2025	2025.6849											CVL	VILLAGE						CVL			0	042	042	04	1	1.9	6	1	6	1.0600706713781	0								4	Malgaon, Maharashtra, India	IN	IN16	70170	21.55	74.7	-2103466	4	Malgaon, Maharashtra, India	IN	IN16	70170	21.55	74.7	-2103466	20250910180000	https://www.freepressjournal.in/bhopal/41770-crore-investment-in-madhya-pradesh-53000-jobs-in-pipeline
1262403292	20250910	202509	2025	2025.6849											CVL	VILLAGE						CVL			0	042	042	04	1	1.9	2	1	2	1.0600706713781	0								4	Rampur, Uttar Pradesh, India	IN	IN36	70288	28.8167	79.0333	-2108995	4	Malgaon, Maharashtra, India	IN	IN16	70170	21.55	74.7	-2103466	20250910180000	https://www.freepressjournal.in/bhopal/41770-crore-investment-in-madhya-pradesh-53000-jobs-in-pipeline
1262403293	20250910	202509	2025	2025.6849											CVL	COMMUNITY						CVL			1	060	060	06	2	6.0	1	1	1	2.9126213592233	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20250910180000	https://www.news-gazette.com/news/local/baker-picked-to-lead-united-way-of-champaign-county/article_fa666ed3-4beb-4851-9b30-2c21eea30490.html
1262403294	20250910	202509	2025	2025.6849											DEU	GERMANY	DEU								0	035	035	03	1	7.0	2	1	2	0.68493150684932	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20250910180000	https://www.yahoo.com/news/articles/germanys-merz-suggests-slower-expansion-164429391.html
1262403295	20250910	202509	2025	2025.6849											EDU	UNIVERSITY						EDU			1	036	036	03	1	4.0	10	1	10	-0.41407867494824	0								4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20250910180000	https://www.freepressjournal.in/pune/nashik-mvp-leadership-splits-ahead-of-crucial-vote-on-university-proposal
1262403296	20250910	202509	2025	2025.6849											EDU	SCHOOL						EDU			1	040	040	04	1	1.0	3	1	3	5.90631364562118	0								4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	20250910180000	https://www.orissapost.com/dharmendra-pradhan-meets-uae-education-leaders-calls-for-two-way-student-exchanges/
1262403297	20250910	202509	2025	2025.6849											EDU	STUDENT						EDU			1	051	051	05	1	3.4	4	1	4	3.37078651685394	0								3	Coal Ridge, Colorado, United States	US	USCO		39.3514	-107.539	174951	3	Coal Ridge, Colorado, United States	US	USCO		39.3514	-107.539	174951	20250910180000	https://www.postindependent.com/news/garfield-re-2-launches-full-time-online-pathway-for-students/
1262403298	20250910	202509	2025	2025.6849											EDU	STUDENT						EDU			1	051	051	05	1	3.4	6	1	6	3.37078651685394	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20250910180000	https://www.postindependent.com/news/garfield-re-2-launches-full-time-online-pathway-for-students/
1262403299	20250910	202509	2025	2025.6849											EDU	SCHOOL						EDU			0	0874	087	08	2	10.0	6	1	6	3.69276218611522	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20250910180000	https://www.hellomagazine.com/healthandbeauty/mother-and-baby/855073/julia-roberts-shines-light-on-rarely-see-family-member-with-connection-to-daughter/
