1269411573	20251019	202510	2025	2025.7918											GOV	PRIME MINISTER						GOV			0	040	040	04	1	1.0	2	1	2	-1.96078431372549	0								4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20251019003000	https://www.lankanewspapers.com/index.php/2025/10/18/lnp-fishermen-issue-requires-sensitive-handling-and-sustainable-solutions-says-pm-harini-in-india/
1269411574	20251019	202510	2025	2025.7918											GOV	CABINET						GOV			0	040	040	04	1	1.0	10	1	10	0.4774146162321	0								4	Weragoda, Sabaragamuwa, Sri Lanka	CE	CE33	25844	7.1882	80.4704	-2240409	4	Weragoda, Sabaragamuwa, Sri Lanka	CE	CE33	25844	7.1882	80.4704	-2240409	20251019003000	https://island.lk/relations-with-us-authorities-and-with-gentleman-minister-gamani-jayasuriya/
1269411575	20251019	202510	2025	2025.7918											GOV	PRESIDENT						GOV			0	043	043	04	1	2.8	3	1	3	-2.95821896919792	0								3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	20251019003000	https://www.kcra.com/article/no-kings-protests-trump-america-nationwide/69081738
1269411576	20251019	202510	2025	2025.7918											GOV	KING						GOV			1	043	043	04	1	2.8	10	1	10	-4.70588235294118	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20251019003000	https://www.bozemandailychronicle.com/news/photos-more-than-4-000-gather-for-no-kings-rally-in-bozeman/collection_22836f3b-ef99-42d9-a4d5-42d62b5e0db6.html
1269411577	20251019	202510	2025	2025.7918											GOV	PRINCE						GOV			0	046	046	04	1	7.0	10	1	10	-2.42792109256449	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20251019003000	https://www.lbc.co.uk/article/prince-william-ban-prince-andrew-5HjdFbk_2/
1269411578	20251019	202510	2025	2025.7918											GOV	KING						GOV			0	051	051	05	1	3.4	5	1	5	-4.27631578947368	0								3	West Chicago, Illinois, United States	US	USIL		41.8848	-88.204	422146	3	West Chicago, Illinois, United States	US	USIL		41.8848	-88.204	422146	20251019003000	https://blockclubchicago.org/2025/10/18/thousands-gather-to-protest-trump-at-chicagos-no-kings-rally-downtown/
1269411579	20251019	202510	2025	2025.7918											GOV	GOVERNMENT						GOV			1	110	110	11	3	-2.0	6	1	6	-1.5970515970516	0								3	Little Rock, Arkansas, United States	US	USAR		34.7465	-92.2896	83350	3	Little Rock, Arkansas, United States	US	USAR		34.7465	-92.2896	83350	20251019003000	https://www.ualrpublicradio.org/local-regional-news/2025-10-18/hundreds-gather-in-downtown-little-rock-for-october-no-kings-protest
1269411580	20251019	202510	2025	2025.7918											GOV	GOVERNMENT						GOV			1	110	110	11	3	-2.0	4	1	4	-1.5970515970516	0								2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	3	Little Rock, Arkansas, United States	US	USAR		34.7465	-92.2896	83350	20251019003000	https://www.ualrpublicradio.org/local-regional-news/2025-10-18/hundreds-gather-in-downtown-little-rock-for-october-no-kings-protest
1269411581	20251019	202510	2025	2025.7918											GOV	PRESIDENT						GOV			1	140	140	14	3	-6.5	10	1	10	-5.63380281690141	0								0								0								20251019003000	https://wibqam.com/2025/10/18/national-no-kings-protest-in-terre-haute/
1269411582	20251019	202510	2025	2025.7918											GOV	KING						GOV			1	141	141	14	3	-6.5	6	1	6	-5.40540540540541	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251019003000	https://www.aol.com/articles/no-kings-protesters-rally-against-194315074.html
1269411583	20251019	202510	2025	2025.7918											GOV	KING						GOV			0	141	141	14	3	-6.5	1	1	1	-2.95821896919792	0								3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	20251019003000	https://www.kcra.com/article/no-kings-protests-trump-america-nationwide/69081738
1269411584	20251019	202510	2025	2025.7918											GOV	KING						GOV			1	141	141	14	3	-6.5	2	1	2	-2.95821896919792	0								3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	20251019003000	https://www.kcra.com/article/no-kings-protests-trump-america-nationwide/69081738
1269411585	20251019	202510	2025	2025.7918											GOV	ADMINISTRATION						GOV			1	141	141	14	3	-6.5	6	1	6	-1.5970515970516	0								3	Little Rock, Arkansas, United States	US	USAR		34.7465	-92.2896	83350	3	Little Rock, Arkansas, United States	US	USAR		34.7465	-92.2896	83350	20251019003000	https://www.ualrpublicradio.org/local-regional-news/2025-10-18/hundreds-gather-in-downtown-little-rock-for-october-no-kings-protest
1269411586	20251019	202510	2025	2025.7918											GOV	KING						GOV			1	141	141	14	3	-6.5	5	1	5	-3.97236614853195	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251019003000	https://redstate.com/wardclark/2025/10/18/snipers-on-rooftops-in-dc-freaking-out-leftist-protestors-n2195224
1269411587	20251019	202510	2025	2025.7918											GOV	FIREFIGHTER						GOV			1	190	190	19	4	-10.0	10	1	10	-3.20855614973262	0								0								0								20251019003000	https://www.chch.com/chch-news/what-to-expect-on-the-evening-news-on-oct-18-2025/
1269411588	20251019	202510	2025	2025.7918											GOV	KING						GOV			1	193	193	19	4	-10.0	5	1	5	-3.97236614853195	0								2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	20251019003000	https://redstate.com/wardclark/2025/10/18/snipers-on-rooftops-in-dc-freaking-out-leftist-protestors-n2195224
1269411589	20251019	202510	2025	2025.7918											GOVBUS	INDUSTRY MINIST						GOV	BUS		1	040	040	04	1	1.0	10	1	10	0.69124423963133	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20251019003000	https://www.businessworld.in/article/farmers-fishermen-msmes-interests-will-be-protected-goyal-on-us-trade-talks-576185
