1273788869	20241112	202411	2024	2024.8548	BUS	BUSINESS						BUS			DEU	MUNICH	DEU								1	051	051	05	1	3.4	7	1	7	0.39292730844793	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	20251112130000	https://finance.yahoo.com/news/munich-net-result-increases-1-121056031.html
1273789160	20251112	202511	2025	2025.8548	CHN	CHINA	CHN								USAGOV	THE US	USA					GOV			1	112	112	11	3	-2.0	10	1	10	-10	4	Lubian, Zhejiang, China	CH	CH02	13328	28.4844	121.425	166433	4	Lubian, Zhejiang, China	CH	CH02	13328	28.4844	121.425	166433	4	Lubian, Zhejiang, China	CH	CH02	13328	28.4844	121.425	166433	20251112130000	https://timesofindia.indiatimes.com/technology/tech-news/china-blames-us-for-13-billion-2020-bitcoin-theft-stealing-127272-bitcoins-from-one-of-the-worlds-largest-cryptocurrency-miners/articleshow/125274337.cms
1273789161	20251112	202511	2025	2025.8548	CHN	CHINA	CHN								USAMED	REUTERS	USA					MED			0	010	010	01	1	0.0	2	1	2	-3.25581395348838	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20251112130000	https://timesofindia.indiatimes.com/business/international-business/supply-chain-shift-gm-tells-suppliers-to-exit-china-by-2027-move-signals-deeper-us-china-trade-decoupling/articleshow/125274256.cms
1273789162	20251112	202511	2025	2025.8548	CHNCVL	CHINESE	CHN					CVL			CHN	CHINA	CHN								1	050	050	05	1	3.5	8	1	8	5.87467362924282	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20251112130000	https://www.dailyexpress.com.my/news/270303/mutual-biz-benefit-with-china-awaits-sabahans/
1273789163	20251112	202511	2025	2025.8548	CHNGOV	CHINA	CHN					GOV			BTN	BHUTAN	BTN								1	042	042	04	1	1.9	1	1	1	0.15873015873016	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20251112130000	https://www.bworldonline.com/world/2025/11/12/711726/thai-kings-historic-state-visit-to-china-signals-closer-ties/
1273789164	20251112	202511	2025	2025.8548	CHNGOV	XI JINPING	CHN					GOV			CHN	CHINESE	CHN								0	046	046	04	1	7.0	6	1	6	0.97222222222222	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20251112130000	https://www.rferl.org/a/putin-kazahstan-trump-oil-sanctions-central-asia-toqaev/33588262.html
1273789165	20251112	202511	2025	2025.8548	CHNGOV	CHINESE	CHN					GOV			GIN	CONAKRY	GIN								1	057	057	05	1	8.0	2	1	2	0.83472454090151	1	China	CH	CH		35	105	CH	4	Conakry, Capitale d'Etat-Zone Speciale de Conakry, Guinea	GV	GV04	40713	9.50917	-13.7122	-1178387	4	Conakry, Capitale d'Etat-Zone Speciale de Conakry, Guinea	GV	GV04	40713	9.50917	-13.7122	-1178387	20251112130000	https://www.marketscreener.com/news/guinea-to-fast-track-alumina-iron-ore-processing-mines-minister-says-ce7d5fdfd88fff22
1273789166	20251112	202511	2025	2025.8548	CHNGOV	CHINA	CHN					GOV			GIN	GUINEA	GIN								1	057	057	05	1	8.0	1	1	1	0.83472454090151	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	4	Conakry, Capitale d'Etat-Zone Speciale de Conakry, Guinea	GV	GV04	40713	9.50917	-13.7122	-1178387	20251112130000	https://www.marketscreener.com/news/guinea-to-fast-track-alumina-iron-ore-processing-mines-minister-says-ce7d5fdfd88fff22
1273789167	20251112	202511	2025	2025.8548	CHR	CHRISTIAN				CHR															0	020	020	02	1	3.0	2	1	2	-3.01850048685492	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20251112130000	https://www.dailymail.co.uk/news/article-15283345/Giles-Coren-protest-Bob-Vylan-London-antisemites.html
1273789168	20251112	202511	2025	2025.8548	CHR	CHRISTIAN				CHR															0	020	020	02	1	3.0	3	1	3	-3.01850048685492	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251112130000	https://www.dailymail.co.uk/news/article-15283345/Giles-Coren-protest-Bob-Vylan-London-antisemites.html
1273789169	20251112	202511	2025	2025.8548	CHRCTH	THE POPE				CHR	CTH				NRMRAC020	CREATIVITY				NRM					1	036	036	03	1	4.0	10	1	10	4.79616306954436	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251112130000	https://indianexpress.com/article/entertainment/hollywood/pope-leo-xiv-reveals-his-four-favorite-films-mentions-julie-andrews-the-sound-of-music-italian-classic-life-is-beautiful-watch-10361280/
