1263900378	20250918	202509	2025	2025.7068											BUS	BUSINESS						BUS			1	036	036	03	1	4.0	3	1	3	0.50125313283208	0								4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	20250918173000	https://www.independent.co.uk/travel/news-and-advice/pantelleria-giorgio-armani-airport-italy-b2829174.html
1263900379	20250918	202509	2025	2025.7068											BUS	BUSINESS						BUS			0	036	036	03	1	4.0	10	1	10	-0.84033613445378	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20250918173000	https://www.ecowas.int/ecowas-launches-major-humanitarian-initiative-for-displaced-populations-in-ghanas-upper-east-region/
1263900380	20250918	202509	2025	2025.7068											BUS	BUSINESS						BUS			1	036	036	03	1	4.0	10	1	10	-0.611620795107034	0								1	New Zealand	NZ	NZ		-42	174	NZ	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20250918173000	https://www.independent.co.uk/travel/news-and-advice/china-eastern-airlines-longest-flight-shanghai-buenos-aires-b2829020.html
1263900381	20250918	202509	2025	2025.7068											BUS	COMPANY						BUS			0	042	042	04	1	1.9	2	1	2	0	0								3	Marble Falls, Texas, United States	US	USTX		30.5782	-98.2728	1362162	3	Marble Falls, Texas, United States	US	USTX		30.5782	-98.2728	1362162	20250918173000	https://www.renewableenergymagazine.com/geothermal/quaise-energy-hosts-public-demos-of-geothermal-20250918
1263900382	20250918	202509	2025	2025.7068											BUS	BUSINESS						BUS			0	051	051	05	1	3.4	3	1	3	0.22172949002217	0								4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	20250918173000	https://www.rnz.co.nz/news/national/573495/cheers-boos-and-a-sprinkling-of-holy-water-at-aro-valley-local-body-elections-event
1263900383	20250918	202509	2025	2025.7068											BUS	MANUFACTURER						BUS			0	060	060	06	2	6.0	10	1	10	1.35373749264273	0								1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20250918173000	https://www.cranestodaymagazine.com/analysis/knuckle-booms-floating-fleet-interview-waterway-warriors/
1263900384	20250918	202509	2025	2025.7068											BUS	BUSINESS						BUS			1	080	080	08	2	5.0	5	1	5	2.52225519287834	0								1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20250918173000	https://smallbiztrends.com/paypal-revolutionizes-money-transfers-with-instant-personalized-links/
1263900385	20250918	202509	2025	2025.7068											BUS	CORPORATION						BUS			1	190	190	19	4	-10.0	5	1	5	-1.36518771331058	0								4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20250918173000	https://www.cntraveler.com/story/where-was-alien-earth-filmed
1263900386	20250918	202509	2025	2025.7068											BUSEDU	CORPORATION						BUS	EDU		1	036	036	03	1	4.0	2	1	2	3.2258064516129	0								4	Vadodara, Gujarat, India	IN	IN09	70124	22.3	73.2	-2114049	4	Vadodara, Gujarat, India	IN	IN09	70124	22.3	73.2	-2114049	20250918173000	https://indianexpress.com/article/cities/ahmedabad/gujarat-confidential-missing-the-mark-10258086/
1263900387	20250918	202509	2025	2025.7068											CAN	CANADA	CAN								1	020	020	02	1	3.0	10	1	10	1.10584518167456	0								4	Simcoe County, Ontario, Canada	CA	CA08	12681	44.4167	-79.8333	-573651	4	Simcoe County, Ontario, Canada	CA	CA08	12681	44.4167	-79.8333	-573651	20250918173000	https://www.thespec.com/news/canada/federal-policy-change-will-impact-local-auto-production/article_6cc806a0-3405-5127-8ab1-4ae4e092c395.html
1263900388	20250918	202509	2025	2025.7068											CAN	MANITOBA	CAN								1	042	042	04	1	1.9	5	1	5	4.11522633744856	0								0								0								20250918173000	https://steinbachonline.com/articles/fire-and-friends-festival-returns-to-new-bothwell-
