1262079008	20250909	202509	2025	2025.6822											BUS	INVESTOR						BUS			1	084	084	08	2	7.0	4	1	4	-2.1523178807947	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20250909090000	https://www.nme.com/news/music/taika-waititi-is-working-on-a-fyre-fest-musical-3890998
1262079009	20250909	202509	2025	2025.6822											BUS	INVESTOR						BUS			1	130	130	13	3	-4.4	3	1	3	-5.68561872909699	0								1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	20250909090000	http://www.econotimes.com/Indonesia-Markets-Rattle-as-Finance-Minister-Sri-Mulyani-Removed-Amid-Fiscal-Concerns-1720046
1262079010	20250909	202509	2025	2025.6822											CAN	VANCOUVER	CAN								0	042	042	04	1	1.9	6	1	6	2.70870337477797	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20250909090000	https://www.legit.ng/ask-legit/biographies/1671238-jessica-alba-cash-warren-a-complete-relationship-timeline/
1262079011	20250909	202509	2025	2025.6822											CAN	VANCOUVER	CAN								0	060	060	06	2	6.0	6	1	6	2.70870337477797	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20250909090000	https://www.legit.ng/ask-legit/biographies/1671238-jessica-alba-cash-warren-a-complete-relationship-timeline/
1262079012	20250909	202509	2025	2025.6822											CHN	CHINA	CHN								1	060	060	06	2	6.0	2	1	2	0.8	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	India	IN	IN		20	77	IN	20250909090000	https://www.moneycontrol.com/news/trends/teacher-earns-thousands-of-dollars-every-month-customising-labubus-with-tattoos-piercings-13532266.html
1262079013	20250909	202509	2025	2025.6822											CHN	CHINA	CHN								1	060	060	06	2	6.0	6	1	6	0.8	0								4	Yongle, Sichuan, China	CH	CH32	13003	31.3775	106.549	10341747	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250909090000	https://www.moneycontrol.com/news/trends/teacher-earns-thousands-of-dollars-every-month-customising-labubus-with-tattoos-piercings-13532266.html
1262079014	20250909	202509	2025	2025.6822											COP	POLICE OFFICER						COP			1	020	020	02	1	3.0	6	1	6	-10.3703703703704	0								3	Charlotte, North Carolina, United States	US	USNC	NC119	35.2271	-80.8431	1019610	3	Charlotte, North Carolina, United States	US	USNC	NC119	35.2271	-80.8431	1019610	20250909090000	https://upnorthlive.com/news/nation-world/north-carolina-magistrate-judge-teresa-stokes-released-ukrainian-refugee-murder-suspect-decarlos-brown-months-prior-based-on-written-promise-iryna-zaruska
1262079015	20250909	202509	2025	2025.6822											COP	POLICE						COP			0	060	060	06	2	6.0	1	1	1	-8.42332613390932	0								4	Malumfashi, Katsina, Nigeria	NI	NI24	191048	11.7853	7.62175	-2018811	4	Malumfashi, Katsina, Nigeria	NI	NI24	191048	11.7853	7.62175	-2018811	20250909090000	https://dailypost.ng/2025/09/09/troops-arrest-11-terrorists-logistics-suppliers-rescue-9-kidnapped-victims/
1262079016	20250909	202509	2025	2025.6822											COP	POLICE						COP			0	060	060	06	2	6.0	1	1	1	-8.42332613390932	0								4	Yenagoa, Bayelsa, Nigeria	NI	NI52	191383	4.92472	6.26417	-2031706	4	Malumfashi, Katsina, Nigeria	NI	NI24	191048	11.7853	7.62175	-2018811	20250909090000	https://dailypost.ng/2025/09/09/troops-arrest-11-terrorists-logistics-suppliers-rescue-9-kidnapped-victims/
1262079017	20250909	202509	2025	2025.6822											COP	POLICE						COP			0	060	060	06	2	6.0	3	1	3	-8.42332613390932	0								4	Yenagoa, Bayelsa, Nigeria	NI	NI52	191383	4.92472	6.26417	-2031706	4	Yenagoa, Bayelsa, Nigeria	NI	NI52	191383	4.92472	6.26417	-2031706	20250909090000	https://dailypost.ng/2025/09/09/troops-arrest-11-terrorists-logistics-suppliers-rescue-9-kidnapped-victims/
1262079018	20250909	202509	2025	2025.6822											COP	POLICE						COP			0	0841	084	08	2	7.0	6	1	6	-8.42332613390932	0								5	Kaduna State, Kaduna, Nigeria	NI	NI23	191100	10.3333	7.75	-2014091	4	Gashaka, Adamawa, Nigeria	NI	NI35	22608	10.172	12.9763	-2008139	20250909090000	https://dailypost.ng/2025/09/09/troops-arrest-11-terrorists-logistics-suppliers-rescue-9-kidnapped-victims/
1262079019	20250909	202509	2025	2025.6822											COP	POLICE						COP			0	0841	084	08	2	7.0	4	1	4	-8.42332613390932	0								5	Kaduna State, Kaduna, Nigeria	NI	NI23	191100	10.3333	7.75	-2014091	5	Kaduna State, Kaduna, Nigeria	NI	NI23	191100	10.3333	7.75	-2014091	20250909090000	https://dailypost.ng/2025/09/09/troops-arrest-11-terrorists-logistics-suppliers-rescue-9-kidnapped-victims/
1262079020	20250909	202509	2025	2025.6822											COP	POLICE						COP			0	0841	084	08	2	7.0	1	1	1	-8.42332613390932	0								4	Malumfashi, Katsina, Nigeria	NI	NI24	191048	11.7853	7.62175	-2018811	4	Malumfashi, Katsina, Nigeria	NI	NI24	191048	11.7853	7.62175	-2018811	20250909090000	https://dailypost.ng/2025/09/09/troops-arrest-11-terrorists-logistics-suppliers-rescue-9-kidnapped-victims/
1262079021	20250909	202509	2025	2025.6822											COP	POLICE						COP			0	0841	084	08	2	7.0	1	1	1	-8.42332613390932	0								4	Yenagoa, Bayelsa, Nigeria	NI	NI52	191383	4.92472	6.26417	-2031706	4	Malumfashi, Katsina, Nigeria	NI	NI24	191048	11.7853	7.62175	-2018811	20250909090000	https://dailypost.ng/2025/09/09/troops-arrest-11-terrorists-logistics-suppliers-rescue-9-kidnapped-victims/
1262079022	20250909	202509	2025	2025.6822											COP	POLICE						COP			0	0841	084	08	2	7.0	3	1	3	-8.42332613390932	0								4	Yenagoa, Bayelsa, Nigeria	NI	NI52	191383	4.92472	6.26417	-2031706	4	Yenagoa, Bayelsa, Nigeria	NI	NI52	191383	4.92472	6.26417	-2031706	20250909090000	https://dailypost.ng/2025/09/09/troops-arrest-11-terrorists-logistics-suppliers-rescue-9-kidnapped-victims/
1262079023	20250909	202509	2025	2025.6822											COP	DEPUTY						COP			1	112	112	11	3	-2.0	4	1	4	-4.83870967741936	0								4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	20250909090000	https://www.stiripesurse.ro/former-sis-deputy-director-accused-of-treason-questioned-at-diicot_3809717
1262079024	20250909	202509	2025	2025.6822											COP	DEPUTY						COP			1	112	112	11	3	-2.0	6	1	6	-4.83870967741936	0								1	Belarus	BO	BO		53	28	BO	4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	20250909090000	https://www.stiripesurse.ro/former-sis-deputy-director-accused-of-treason-questioned-at-diicot_3809717
1262079025	20250909	202509	2025	2025.6822											COP	PRISON						COP			0	173	173	17	4	-5.0	10	1	10	-8.65191146881288	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20250909090000	https://www.soapcentral.com/shows/dateline-5-harrowing-details-susan-casey-s-homicide-revisited
1262079026	20250909	202509	2025	2025.6822											CRM	RUNNER						CRM			1	045	045	04	1	5.0	10	1	10	2.54237288135593	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250909090000	http://thepeninsulaqatar.com/article/09/09/2025/wathnan-racings-haunted-dream-breaks-through-in-gr3-singspiel-stakes-at-woodbine
1262079027	20250909	202509	2025	2025.6822											CRM	PAEDOPHILE						CRM			1	046	046	04	1	7.0	6	1	6	2.86415711947627	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250909090000	https://www.dailymail.co.uk/news/article-15079609/peter-mandelson-jeffrey-epstein-letter.html
1262079028	20250909	202509	2025	2025.6822											CRM	CULPRIT						CRM			1	100	100	10	3	-5.0	10	1	10	-12.1212121212121	0								0								0								20250909090000	https://www.freepressjournal.in/bhopal/cow-carcass-found-near-temple-in-mps-morena-protesting-gau-sevaks-block-nh-44
