1267455620	20251008	202510	2025	2025.7616	GOV	PRESIDENT						GOV			GHA	ACCRA	GHA								0	046	046	04	1	7.0	5	1	5	-5.08250825082509	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20251008131500	https://theheraldghana.com/kumasi-governor-wontumi-on-gh%E2%82%B525-million-bail/
1267455621	20251008	202510	2025	2025.7616	GOV	DIRECTOR GENERAL						GOV			GHA	GHANA	GHA								0	090	090	09	2	-2.0	2	1	2	-5.08250825082509	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20251008131500	https://theheraldghana.com/kumasi-governor-wontumi-on-gh%E2%82%B525-million-bail/
1267455622	20251008	202510	2025	2025.7616	GOV	ATTORNEY GENERAL						GOV			GHA	ACCRA	GHA								0	130	130	13	3	-4.4	3	1	3	-5.08250825082509	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20251008131500	https://theheraldghana.com/kumasi-governor-wontumi-on-gh%E2%82%B525-million-bail/
1267455623	20251008	202510	2025	2025.7616	GOV	GOVERNMENT						GOV			GOVEDU	MINIST OF EDUCATION						GOV	EDU		1	040	040	04	1	1.0	10	1	10	3.33778371161548	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20251008131500	https://www.nigerianeye.com/2025/10/fg-reassures-on-ongoing-talks-with-asuu.html
1267455624	20251008	202510	2025	2025.7616	GOV	GOVERNMENT						GOV			GOVHLH	HEALTH DEPARTMENT						GOV	HLH		1	070	070	07	2	7.0	10	1	10	-1.86335403726708	0								0								0								20251008131500	https://www.thestatesman.com/india/jharkhand-health-department-tender-faces-bjp-allegations-of-corruption-1503496578.html
1267455625	20251008	202510	2025	2025.7616	GOV	GOVERNMENT						GOV			HLH	HOSPITAL						HLH			0	071	071	07	2	7.4	10	1	10	0.57142857142857	0								0								0								20251008131500	https://www.thehindu.com/news/national/kerala/drop-in-number-of-beneficiaries-for-srs-over-four-years/article70136626.ece
1267455626	20251008	202510	2025	2025.7616	GOV	MINISTRY						GOV			IGOEUREEC	THE EU	EUR	EEC				IGO			1	040	040	04	1	1.0	3	1	3	-0.89285714285714	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20251008131500	https://kyivindependent.com/taiwan-ready-to-halt-russian-oil-purchases-if-eu-requests-economy-minister-says/
1267455627	20251008	202510	2025	2025.7616	GOV	AMBASSADOR						GOV			IND	MUMBAI	IND								0	051	051	05	1	3.4	3	1	3	4.09276944065484	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	20251008131500	https://aninews.in/news/national/general-news/indigo-launches-direct-flights-from-mumbai-to-copenhagen-enters-scandinavian-market20251008175934/
1267455628	20251008	202510	2025	2025.7616	GOV	CABINET						GOV			ISR	ISRAELI	ISR								1	042	042	04	1	1.9	1	1	1	-2.97029702970297	4	Baabda, Mont-Liban, Lebanon	LE	LE05	18808	33.8339	35.5442	-801097	1	Israel	IS	IS		31.5	34.75	IS	4	Baabda, Mont-Liban, Lebanon	LE	LE05	18808	33.8339	35.5442	-801097	20251008131500	https://www.islamicinvitationturkey.com/lebanese-army-commander-urges-council-of-ministers-to-safeguard-south-lebanon-residents-amid-israeli-assaults/
1267455629	20251008	202510	2025	2025.7616	GOV	PRESIDENT						GOV			ISR	ISRAEL	ISR								1	190	190	19	4	-10.0	1	1	1	-3.05010893246187	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20251008131500	https://www.israelnationalnews.com/news/415970
1267455630	20251008	202510	2025	2025.7616	GOV	MINISTRY						GOV			JAM	JAMAICA	JAM								0	051	051	05	1	3.4	1	1	1	-2.34741784037559	4	Baillieston, Clarendon, Jamaica	JM	JM01	18423	18.1744	-77.435	-3750790	4	Baillieston, Clarendon, Jamaica	JM	JM01	18423	18.1744	-77.435	-3750790	4	Baillieston, Clarendon, Jamaica	JM	JM01	18423	18.1744	-77.435	-3750790	20251008131500	https://www.jamaicaobserver.com/2025/10/08/chilling-discovery/
1267455631	20251008	202510	2025	2025.7616	GOV	GOVERNMENT						GOV			JUD	HIGH COURT						JUD			1	010	010	01	1	0.0	10	1	10	-4.65753424657534	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	20251008131500	https://aninews.in/news/national/general-news/priyanka-gandhi-slams-centre-for-not-waiving-loans-of-people-affected-in-wayanad-landslides20251008174951/
1267455632	20251008	202510	2025	2025.7616	GOV	PRIME MINISTER						GOV			LAB	EMPLOYEE						LAB			1	010	010	01	1	0.0	8	1	8	0.6578947368421	4	Limbe, Sud-Ouest, Cameroon	CM	CM09	18585	4.0242	9.2149	-3151541	4	Limbe, Sud-Ouest, Cameroon	CM	CM09	18585	4.0242	9.2149	-3151541	4	Limbe, Sud-Ouest, Cameroon	CM	CM09	18585	4.0242	9.2149	-3151541	20251008131500	https://www.cameroon-tribune.cm/article.html/73138/fr.html/cdc-pm-supervises-payment-of-salary
1267455633	20251008	202510	2025	2025.7616	GOV	MINIST						GOV			LAB	UNIONS						LAB			0	020	020	02	1	3.0	10	1	10	3.33778371161548	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20251008131500	https://www.nigerianeye.com/2025/10/fg-reassures-on-ongoing-talks-with-asuu.html
1267455634	20251008	202510	2025	2025.7616	GOV	GOVERNMENT						GOV			LAB	EMPLOYEE						LAB			1	020	020	02	1	3.0	5	1	5	-6.76691729323308	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20251008131500	https://abovethelaw.com/2025/10/morning-docket-10-08-25/
1267455635	20251008	202510	2025	2025.7616	GOV	MINIST						GOV			LAB	WORKER						LAB			1	030	030	03	1	4.0	10	1	10	-2.96610169491525	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20251008131500	https://www.graphic.com.gh/news/general-news/employing-all-144-000-outstanding-teachers-nurses-will-consume-47-of-revenue-labour-minister.html
1267455636	20251008	202510	2025	2025.7616	GOV	GOVERNMENT						GOV			LAB	UNIONS						LAB			0	050	050	05	1	3.5	10	1	10	3.33778371161548	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20251008131500	https://www.nigerianeye.com/2025/10/fg-reassures-on-ongoing-talks-with-asuu.html
1267455637	20251008	202510	2025	2025.7616	GOV	MINIST OF FINANCE						GOV			LAB	EMPLOYEE						LAB			1	051	051	05	1	3.4	5	1	5	0.6578947368421	4	Limbe, Sud-Ouest, Cameroon	CM	CM09	18585	4.0242	9.2149	-3151541	4	Limbe, Sud-Ouest, Cameroon	CM	CM09	18585	4.0242	9.2149	-3151541	4	Limbe, Sud-Ouest, Cameroon	CM	CM09	18585	4.0242	9.2149	-3151541	20251008131500	https://www.cameroon-tribune.cm/article.html/73138/fr.html/cdc-pm-supervises-payment-of-salary
1267455638	20251008	202510	2025	2025.7616	GOV	MINIST OF JUSTICE						GOV			LAB	UNIONS						LAB			0	057	057	05	1	8.0	10	1	10	3.33778371161548	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20251008131500	https://www.nigerianeye.com/2025/10/fg-reassures-on-ongoing-talks-with-asuu.html
1267455639	20251008	202510	2025	2025.7616	GOV	CABINET						GOV			LBN	LEBANON	LBN								1	042	042	04	1	1.9	2	1	2	-2.97029702970297	4	Baabda, Mont-Liban, Lebanon	LE	LE05	18808	33.8339	35.5442	-801097	4	Baabda, Mont-Liban, Lebanon	LE	LE05	18808	33.8339	35.5442	-801097	4	Baabda, Mont-Liban, Lebanon	LE	LE05	18808	33.8339	35.5442	-801097	20251008131500	https://www.islamicinvitationturkey.com/lebanese-army-commander-urges-council-of-ministers-to-safeguard-south-lebanon-residents-amid-israeli-assaults/
1267455640	20251008	202510	2025	2025.7616	GOV	MINIST OF FOREIGN AFFAIRS						GOV			LBNMIL	LEBANON	LBN					MIL			1	051	051	05	1	3.4	10	1	10	4.54545454545455	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20251008131500	http://thepeninsulaqatar.com/article/08/10/2025/prime-minister-meets-lebanese-army-commander
1267455641	20251008	202510	2025	2025.7616	GOV	PRESIDENT						GOV			LEG	SENATOR						LEG			1	0311	031	03	1	5.2	2	1	2	-6.64556962025317	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20251008131500	https://www.dailymail.co.uk/news/article-15173449/Trump-investigation-military-Democrat-Bondi.html
1267455642	20251008	202510	2025	2025.7616	GOV	PRESIDENT						GOV			LEG	SENATOR						LEG			1	0311	031	03	1	5.2	6	1	6	-6.64556962025317	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20251008131500	https://www.dailymail.co.uk/news/article-15173449/Trump-investigation-military-Democrat-Bondi.html
1267455643	20251008	202510	2025	2025.7616	GOV	GOVERNMENT						GOV			LEG	HOUSE OF REPRESENTATIVES						LEG			0	071	071	07	2	7.4	2	1	2	-0.27107617240444	3	Grand Junction, Colorado, United States	US	USCO	CO077	39.0639	-108.551	204662	3	Grand Junction, Colorado, United States	US	USCO		39.0639	-108.551	204662	3	Grand Junction, Colorado, United States	US	USCO		39.0639	-108.551	204662	20251008131500	https://www.cpr.org/2025/10/08/gop-rep-hurd-government-shutdown-policy-leverage/
1267455644	20251008	202510	2025	2025.7616	GOV	GOVERNMENT						GOV			LEG	HOUSE OF REPRESENTATIVES						LEG			0	071	071	07	2	7.4	2	1	2	-0.27107617240444	3	Grand Junction, Colorado, United States	US	USCO	CO077	39.0639	-108.551	204662	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251008131500	https://www.cpr.org/2025/10/08/gop-rep-hurd-government-shutdown-policy-leverage/
1267455645	20251008	202510	2025	2025.7616	GOV	PRESIDENT						GOV			LEG	CONGRESSMAN						LEG			0	110	110	11	3	-2.0	6	1	6	-6.64556962025317	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20251008131500	https://www.dailymail.co.uk/news/article-15173449/Trump-investigation-military-Democrat-Bondi.html
1267455646	20251008	202510	2025	2025.7616	GOV	MINIST						GOV			LKA	SRI LANKA	LKA								1	111	111	11	3	-2.0	2	1	2	-3.2171581769437	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Mattala, Southern, Sri Lanka	CE	CE34	25850	6.3525	81.1301	10772722	4	Mattala, Southern, Sri Lanka	CE	CE34	25850	6.3525	81.1301	10772722	20251008131500	https://www.straitstimes.com/asia/south-asia/sri-lanka-battles-wild-jumbos-to-save-white-elephant-airport
1267455647	20251008	202510	2025	2025.7616	GOV	GOVERNMENT						GOV			MED	MEDIA						MED			1	046	046	04	1	7.0	5	1	5	-2.11267605633803	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20251008131500	http://www.bignewsnetwork.com/news/278624586/outgoing-french-pm-underscores-political-will-to-pass-budget
1267455648	20251008	202510	2025	2025.7616	GOV	CABINET						GOV			MIL	ARMY						MIL			1	190	190	19	4	-10.0	3	1	3	-2.97029702970297	4	Baabda, Mont-Liban, Lebanon	LE	LE05	18808	33.8339	35.5442	-801097	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20251008131500	https://www.islamicinvitationturkey.com/lebanese-army-commander-urges-council-of-ministers-to-safeguard-south-lebanon-residents-amid-israeli-assaults/
1267455649	20251008	202510	2025	2025.7616	GOV	PRESIDENT						GOV			MOS	ISLAMIC				MOS					1	010	010	01	1	0.0	2	1	2	3.68487928843711	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20251008131500	https://www.islamicinvitationturkey.com/pezeshkian-condemns-us-and-european-accusations-against-irans-peaceful-nuclear-program-as-unfounded/
1267455650	20251008	202510	2025	2025.7616	GOV	PRIME MINISTER						GOV			MYS	MALAYSIAN	MYS								0	051	051	05	1	3.4	4	1	4	1.79211469534051	4	Cheras, Malaysia (general), Malaysia	MY	MY00	18585	3.05	101.767	-2360826	4	Cheras, Malaysia (general), Malaysia	MY	MY00	18585	3.05	101.767	-2360826	4	Cheras, Malaysia (general), Malaysia	MY	MY00	18585	3.05	101.767	-2360826	20251008131500	https://thesun.my/malaysia-news/police-deploy-140-personnel-for-gaza-solidarity-rally-at-bukit-jalil-LB15055086
1267455651	20251008	202510	2025	2025.7616	GOV	MINISTRY						GOV			MYS	SABAH	MYS								1	071	071	07	2	7.4	6	1	6	-3.19488817891374	4	Sandakan, Sabah, Malaysia	MY	MY16	24203	5.8402	118.118	-2404133	4	Sandakan, Sabah, Malaysia	MY	MY16	24203	5.8402	118.118	-2404133	4	Sandakan, Sabah, Malaysia	MY	MY16	24203	5.8402	118.118	-2404133	20251008131500	https://thesun.my/malaysia-news/new-contractor-for-delayed-pulau-mabul-fob-project-by-oct-16-DB15055677
1267455652	20251008	202510	2025	2025.7616	GOV	MINISTRY						GOV			MYS	SABAH	MYS								1	071	071	07	2	7.4	4	1	4	-3.19488817891374	4	Semporna, Sabah, Malaysia	MY	MY16	18585	4.48178	118.611	-2404493	4	Semporna, Sabah, Malaysia	MY	MY16	18585	4.48178	118.611	-2404493	4	Semporna, Sabah, Malaysia	MY	MY16	18585	4.48178	118.611	-2404493	20251008131500	https://thesun.my/malaysia-news/new-contractor-for-delayed-pulau-mabul-fob-project-by-oct-16-DB15055677
1267455653	20251008	202510	2025	2025.7616	GOV	PRIME MINISTER						GOV			MYSOPP	MALAYSIAN	MYS					OPP			0	051	051	05	1	3.4	6	1	6	1.79211469534051	4	Bukit Jalil, Malaysia (general), Malaysia	MY	MY00	18585	3.03333	101.683	-2364685	4	Bukit Jalil, Malaysia (general), Malaysia	MY	MY00	18585	3.03333	101.683	-2364685	4	Bukit Jalil, Malaysia (general), Malaysia	MY	MY00	18585	3.03333	101.683	-2364685	20251008131500	https://thesun.my/malaysia-news/police-deploy-140-personnel-for-gaza-solidarity-rally-at-bukit-jalil-LB15055086
1267455654	20251008	202510	2025	2025.7616	GOV	MINIST						GOV			NGA	NIGERIA	NGA								1	014	014	01	1	0.0	10	1	10	2.69058295964126	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20251008131500	https://theheraldghana.com/ecowas-ministers-meet-in-abuja-to-discuss-rotation-of-statutory-positions-for-2026-2030-term/
1267455655	20251008	202510	2025	2025.7616	GOV	PRESIDENT						GOV			NGA	NIGERIA	NGA								1	080	080	08	2	5.0	2	1	2	-8.25688073394496	4	Apapa, Lagos, Nigeria	NI	NI05	191416	6.44556	3.35917	-2000139	4	Apapa, Lagos, Nigeria	NI	NI05	191416	6.44556	3.35917	-2000139	4	Apapa, Lagos, Nigeria	NI	NI05	191416	6.44556	3.35917	-2000139	20251008131500	https://www.nigerianeye.com/2025/10/nalpgam-links-cooking-gas-price-surge.html
1267455656	20251008	202510	2025	2025.7616	GOV	MINIST						GOV			NGAGOV	NIGERIA	NGA					GOV			0	125	125	12	3	-5.0	4	1	4	3.33778371161548	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20251008131500	https://www.nigerianeye.com/2025/10/fg-reassures-on-ongoing-talks-with-asuu.html
1267455657	20251008	202510	2025	2025.7616	GOV	AMBASSADOR						GOV			NZL	NEW ZEALAND	NZL								0	051	051	05	1	3.4	10	1	10	8.40480274442539	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20251008131500	https://www.thedrinksbusiness.com/2025/10/graham-norton-helps-raise-60k-for-the-drinks-trust-at-star-studded-gala/
1267455658	20251008	202510	2025	2025.7616	GOV	PRESIDENT						GOV			OPP	PROTESTER						OPP			0	043	043	04	1	2.8	5	1	5	-6.75675675675675	1	Peru	PE	PE		-10	-76	PE	1	Peru	PE	PE		-10	-76	PE	1	Peru	PE	PE		-10	-76	PE	20251008131500	https://www.pbcommercial.com/news/2025/oct/08/gen-z-takes-action-against-corruption/
1267455659	20251008	202510	2025	2025.7616	GOV	GOVERNMENT						GOV			PHL	PHILIPPINE	PHL								0	111	111	11	3	-2.0	8	1	8	-6.75675675675675	1	Kenya	KE	KE		1	38	KE	1	Philippines	RP	RP		13	122	RP	1	Kenya	KE	KE		1	38	KE	20251008131500	https://www.pbcommercial.com/news/2025/oct/08/gen-z-takes-action-against-corruption/
1267455660	20251008	202510	2025	2025.7616	GOV	GOVERNMENT						GOV			PHL	PHILIPPINE	PHL								0	111	111	11	3	-2.0	2	1	2	-6.75675675675675	1	Kenya	KE	KE		1	38	KE	1	Togo	TO	TO		8	1.166667	TO	1	Kenya	KE	KE		1	38	KE	20251008131500	https://www.pbcommercial.com/news/2025/oct/08/gen-z-takes-action-against-corruption/
1267455661	20251008	202510	2025	2025.7616	GOV	MINIST OF FOREIGN AFFAIRS						GOV			QAT	DOHA	QAT								1	040	040	04	1	1.0	10	1	10	2.53164556962025	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20251008131500	http://thepeninsulaqatar.com/article/08/10/2025/qatar-paraguay-hold-round-of-political-consultations
1267455662	20251008	202510	2025	2025.7616	GOV	EMBASSY						GOV			QAT	QATAR	QAT								1	040	040	04	1	1.0	4	1	4	2.0979020979021	1	Sierra Leone	SL	SL		8.5	-11.5	SL	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20251008131500	http://thepeninsulaqatar.com/article/08/10/2025/qatar-chamber-discusses-trade-relations-with-sierra-leone
1267455663	20251008	202510	2025	2025.7616	GOV	MINIST OF FOREIGN AFFAIRS						GOV			QAT	DOHA	QAT								1	046	046	04	1	7.0	3	1	3	1.85614849187935	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20251008131500	http://thepeninsulaqatar.com/article/08/10/2025/cabinet-holds-weekly-meeting-32
1267455664	20251008	202510	2025	2025.7616	GOV	MINIST OF FOREIGN AFFAIRS						GOV			QAT	QATAR	QAT								1	046	046	04	1	7.0	4	1	4	1.85614849187935	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	1	Paraguay	PA	PA		-22.993333	-57.996389	PA	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20251008131500	http://thepeninsulaqatar.com/article/08/10/2025/cabinet-holds-weekly-meeting-32
1267455665	20251008	202510	2025	2025.7616	GOV	EMBASSY						GOV			QATLEG	QATAR	QAT					LEG			1	040	040	04	1	1.0	6	1	6	2.0979020979021	1	Sierra Leone	SL	SL		8.5	-11.5	SL	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20251008131500	http://thepeninsulaqatar.com/article/08/10/2025/qatar-chamber-discusses-trade-relations-with-sierra-leone
1267455666	20251008	202510	2025	2025.7616	GOV	REGIME						GOV			REB	UPRISING						REB			1	080	080	08	2	5.0	2	1	2	-4.69798657718121	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20251008131500	https://ianslive.in/new-bangladesh-a-democracy-sans-opposition--20251008171504
1267455667	20251008	202510	2025	2025.7616	GOV	REGIME						GOV			REB	UPRISING						REB			1	080	080	08	2	5.0	8	1	8	-4.69798657718121	4	Chhatra, Bangladesh (general), Bangladesh	BG	BG00	5811	24.9833	88.7667	-2715192	4	Chhatra, Bangladesh (general), Bangladesh	BG	BG00	5811	24.9833	88.7667	-2715192	4	Chhatra, Bangladesh (general), Bangladesh	BG	BG00	5811	24.9833	88.7667	-2715192	20251008131500	https://ianslive.in/new-bangladesh-a-democracy-sans-opposition--20251008171504
1267455668	20251008	202510	2025	2025.7616	GOV	PRIME MINISTER						GOV			RUSGOV	RUSSIAN	RUS					GOV			0	040	040	04	1	1.0	6	1	6	-3.68912936546975	4	Sochi, Krasnodarskiy Kray, Russia	RS	RS38	25065	43.5992	39.7257	-3006514	4	Sochi, Krasnodarskiy Kray, Russia	RS	RS38	25065	43.5992	39.7257	-3006514	4	Sochi, Krasnodarskiy Kray, Russia	RS	RS38	25065	43.5992	39.7257	-3006514	20251008131500	https://www.ibtimes.co.in/tomahawks-tipping-point-us-choices-russian-countermoves-strategic-imperatives-india-890359
1267455669	20251008	202510	2025	2025.7616	GOV	MINISTRY						GOV			TWN	FORMOSA	TWN								1	046	046	04	1	7.0	1	1	1	-0.89285714285714	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20251008131500	https://kyivindependent.com/taiwan-ready-to-halt-russian-oil-purchases-if-eu-requests-economy-minister-says/
1267455670	20251008	202510	2025	2025.7616	GOV	MINISTRY						GOV			TWN	TAIWAN	TWN								1	046	046	04	1	7.0	1	1	1	-0.89285714285714	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20251008131500	https://kyivindependent.com/taiwan-ready-to-halt-russian-oil-purchases-if-eu-requests-economy-minister-says/
1267455671	20251008	202510	2025	2025.7616	GOV	MINISTRY						GOV			TWN	FORMOSA	TWN								1	046	046	04	1	7.0	2	1	2	-0.89285714285714	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251008131500	https://kyivindependent.com/taiwan-ready-to-halt-russian-oil-purchases-if-eu-requests-economy-minister-says/
1267455672	20251008	202510	2025	2025.7616	GOV	MINISTRY						GOV			TWN	FORMOSA	TWN								1	046	046	04	1	7.0	1	1	1	-0.89285714285714	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251008131500	https://kyivindependent.com/taiwan-ready-to-halt-russian-oil-purchases-if-eu-requests-economy-minister-says/
1267455673	20251008	202510	2025	2025.7616	GOV	CHIEF EXECUTIVE						GOV			USA	UNITED STATES	USA								1	013	013	01	1	0.4	4	1	4	-1.73410404624278	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20251008131500	https://www.whmi.com/news/article/mdhhs-smoking-vaping-fire-prevention
1267455674	20251008	202510	2025	2025.7616	GOV	PRESIDENT						GOV			USA	THE US	USA								1	016	016	01	1	-2.0	2	1	2	3.68487928843711	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20251008131500	https://www.islamicinvitationturkey.com/pezeshkian-condemns-us-and-european-accusations-against-irans-peaceful-nuclear-program-as-unfounded/
