1273339317	20251110	202511	2025	2025.8493	CRM	SNATCHER						CRM													1	043	043	04	1	2.8	4	1	4	-0.56818181818182	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	0								4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20251110064500	https://www.newkerala.com/news/o/keerthy-sureshs-revolver-rita-hit-screens-november-28-455
1273339318	20251110	202511	2025	2025.8493	CRM	ROBBER						CRM													0	130	130	13	3	-4.4	5	1	5	-7.21442885771543	4	Madlanga, Eastern Cape, South Africa	SF	SF05	77353	-30.9821	29.2626	-1255482	0								4	Madlanga, Eastern Cape, South Africa	SF	SF05	77353	-30.9821	29.2626	-1255482	20251110064500	https://www.citizen.co.za/news/top-idac-investigator-kidnapped-amid-rising-threats-to-whistle-blowers/
1273339319	20251110	202511	2025	2025.8493	CRM	DRUG KINGPIN						CRM													1	173	173	17	4	-5.0	2	1	2	-4.02298850574713	4	Aizawl, Mizoram, India	IN	IN31	17798	23.7244	92.7175	-2088317	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20251110064500	https://www.thesangaiexpress.com/Encyc/2025/11/10/guwahati-nov-9-in-a-significant-development-in-mizorams-ongoing-efforts-against-cross-border-drug-trafficking-.html
1273339320	20251110	202511	2025	2025.8493	CRM	DRUG KINGPIN						CRM			IND	NEW DELHI	IND								1	173	173	17	4	-5.0	1	1	1	-4.02298850574713	4	Aizawl, Mizoram, India	IN	IN31	17798	23.7244	92.7175	-2088317	4	Aizawl, Mizoram, India	IN	IN31	17798	23.7244	92.7175	-2088317	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20251110064500	https://www.thesangaiexpress.com/Encyc/2025/11/10/guwahati-nov-9-in-a-significant-development-in-mizorams-ongoing-efforts-against-cross-border-drug-trafficking-.html
1273339321	20251110	202511	2025	2025.8493	CRM	DRUG KINGPIN						CRM			IND	NEW DELHI	IND								1	173	173	17	4	-5.0	2	1	2	-4.02298850574713	4	Aizawl, Mizoram, India	IN	IN31	17798	23.7244	92.7175	-2088317	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20251110064500	https://www.thesangaiexpress.com/Encyc/2025/11/10/guwahati-nov-9-in-a-significant-development-in-mizorams-ongoing-efforts-against-cross-border-drug-trafficking-.html
1273339322	20251110	202511	2025	2025.8493	CRM	ILLEGAL MIGRANT						CRM			USA	CHICAGO	USA								1	1821	182	18	4	-9.0	5	1	5	-13.1118881118881	1	Nicaragua	NU	NU		13	-85	NU	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	1	Nicaragua	NU	NU		13	-85	NU	20251110064500	http://www.rightspeak.net/2025/11/shhole-news-icymi-illegal-migrant.html
1273339323	20251110	202511	2025	2025.8493	CRM	ROBBER						CRM			ZAF	LIMPOPO	ZAF								0	130	130	13	3	-4.4	5	1	5	-7.21442885771543	4	Madlanga, Eastern Cape, South Africa	SF	SF05	77353	-30.9821	29.2626	-1255482	4	Madlanga, Eastern Cape, South Africa	SF	SF05	77353	-30.9821	29.2626	-1255482	4	Madlanga, Eastern Cape, South Africa	SF	SF05	77353	-30.9821	29.2626	-1255482	20251110064500	https://www.citizen.co.za/news/top-idac-investigator-kidnapped-amid-rising-threats-to-whistle-blowers/
1273339324	20251110	202511	2025	2025.8493	CRM	CRIMINAL						CRM			ZAFEDU	LIMPOPO	ZAF					EDU			1	020	020	02	1	3.0	10	1	10	-7.21442885771543	4	Madlanga, Eastern Cape, South Africa	SF	SF05	77353	-30.9821	29.2626	-1255482	4	Madlanga, Eastern Cape, South Africa	SF	SF05	77353	-30.9821	29.2626	-1255482	4	Madlanga, Eastern Cape, South Africa	SF	SF05	77353	-30.9821	29.2626	-1255482	20251110064500	https://www.citizen.co.za/news/top-idac-investigator-kidnapped-amid-rising-threats-to-whistle-blowers/
1273339325	20251110	202511	2025	2025.8493	CVL	RESIDENTS						CVL													1	012	012	01	1	-0.4	10	1	10	-1.1037527593819	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20251110064500	https://ctmirror.org/2025/11/10/ct-elections-a-wake-up-call-for-democrats/
1273339326	20251110	202511	2025	2025.8493	CVL	VOTER						CVL													1	014	014	01	1	0.0	10	1	10	-0.35273368606702	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	0								4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20251110064500	https://www.kuna.net.kw/ArticleDetails.aspx?id=3259764&Language=en
1273339327	20251110	202511	2025	2025.8493	CVL	RESIDENTS						CVL													1	020	020	02	1	3.0	10	1	10	3.07692307692307	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	0								2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20251110064500	https://www.wlox.com/2025/11/10/piper-st-berdoodle-therapy-dog-brings-smiles-coast-one-tail-wag-time/
1273339328	20251110	202511	2025	2025.8493	CVL	RESIDENTS						CVL													1	025	025	02	1	-0.3	2	1	2	0	4	Tongariro, New Zealand (general), New Zealand	NZ	NZ00	22390	-39.0333	175.65	-1519885	0								4	Tongariro, New Zealand (general), New Zealand	NZ	NZ00	22390	-39.0333	175.65	-1519885	20251110064500	https://www.sunlive.co.nz/news/374222-tongariro-fire--respiratory-health-warning-.html
1273339329	20251110	202511	2025	2025.8493	CVL	COMMUNITY						CVL													0	040	040	04	1	1.0	5	1	5	3.35884353741496	3	Swoyersville, Pennsylvania, United States	US	USPA	PA079	41.2917	-75.8746	1189203	0								3	Swoyersville, Pennsylvania, United States	US	USPA	PA079	41.2917	-75.8746	1189203	20251110064500	https://www.citizensvoice.com/2025/11/10/community-digest-nov-10-2025/
1273339330	20251110	202511	2025	2025.8493	CVL	SCIENTIST						CVL													1	040	040	04	1	1.0	4	1	4	-1.20171673819743	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20251110064500	https://timesofindia.indiatimes.com/blogs/ashoks-statecraft/zohran-mamdanis-new-york-mayoral-victory-a-diaspora-moment-with-strategic-ripples-for-india-us-relations/
1273339331	20251110	202511	2025	2025.8493	CVL	RESIDENTS						CVL													1	042	042	04	1	1.9	2	1	2	1.58730158730159	3	Chattooga County, Georgia, United States	US	USGA	GA055	34.4668	-85.3333	352213	0								3	Chattooga County, Georgia, United States	US	USGA		34.4668	-85.3333	352213	20251110064500	https://chattooga1180.com/chattooga-county-young-farmers-host-annual-pig-project-auction-tonight/
1273339332	20251110	202511	2025	2025.8493	CVL	RESIDENTS						CVL													1	051	051	05	1	3.4	2	1	2	1.58730158730159	3	Chattooga County, Georgia, United States	US	USGA	GA055	34.4668	-85.3333	352213	0								3	Chattooga County, Georgia, United States	US	USGA		34.4668	-85.3333	352213	20251110064500	https://chattooga1180.com/chattooga-county-young-farmers-host-annual-pig-project-auction-tonight/
1273339333	20251110	202511	2025	2025.8493	CVL	COMMUNITY						CVL													0	070	070	07	2	7.0	1	1	1	0.73260073260074	3	Sikeston, Missouri, United States	US	USMO	MO201	36.8767	-89.5879	726435	0								3	Sikeston, Missouri, United States	US	USMO	MO201	36.8767	-89.5879	726435	20251110064500	https://www.standard-democrat.com/news/toys-for-tots-coordinator-celebrates-christmas-early-by-helping-those-in-need-and-there-is-definitely-a-need-b3e5d3b1
1273339334	20251110	202511	2025	2025.8493	CVL	HUNTER						CVL													1	071	071	07	2	7.4	10	1	10	1.37931034482758	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20251110064500	https://www.fox23.com/news/13th-annual-t1d-breakthrough-walk-held-at-hunter-park/article_3f5d981b-a8e0-4473-86d2-06820b067221.html
1273339335	20251110	202511	2025	2025.8493	CVL	VILLAGE						CVL													1	0874	087	08	2	10.0	1	1	1	3.6101083032491	4	Bargino, Toscana, Italy	IT	IT16	18400	43.6167	11.1833	-111253	0								4	Bargino, Toscana, Italy	IT	IT16	18400	43.6167	11.1833	-111253	20251110064500	https://www.sommelierindia.com/antinori-wine-cellars-where-history-art-and-wine-converge/
1273339336	20251110	202511	2025	2025.8493	CVL	LANDHOLDER						CVL													0	114	114	11	3	-2.0	10	1	10	-1.93236714975846	4	Pargaon, Maharashtra, India	IN	IN16	70179	18.7167	75.15	-2107259	0								4	Pargaon, Maharashtra, India	IN	IN16	70179	18.7167	75.15	-2107259	20251110064500	https://trak.in/stories/pune-farmers-reject-rs-1-crore-acre-for-purandar-airport-land-acquisition/
1273339337	20251110	202511	2025	2025.8493	CVL	VOTER						CVL													1	143	143	14	3	-6.5	20	1	10	-0.35273368606702	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	0								4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20251110064500	https://www.kuna.net.kw/ArticleDetails.aspx?id=3259764&Language=en
1273339338	20251110	202511	2025	2025.8493	CVL	VILLAGE						CVL													0	190	190	19	4	-10.0	4	1	4	-4.32098765432099	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	0								4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	20251110064500	https://www.newkerala.com/news/o/no-law-order-bengal-bjp-leader-crude-bombs-recovered-114
1273339339	20251110	202511	2025	2025.8493	CVL	VILLAGE						CVL													0	190	190	19	4	-10.0	4	1	4	-4.3343653250774	4	Murshidabad, West Bengal, India	IN	IN28	17955	24.1833	88.2667	-2105164	0								4	Murshidabad, West Bengal, India	IN	IN28	17955	24.1833	88.2667	-2105164	20251110064500	https://www.newkerala.com/news/o/no-law-order-bengal-bjp-leader-crude-bombs-recovered-853
1273339340	20251110	202511	2025	2025.8493	CVL	MINORITIES						CVL			BUDCVL	BUDDHIST				BUD		CVL			0	0841	084	08	2	7.0	10	1	10	0.33003300330033	4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	20251110064500	https://aninews.in/news/national/general-news/dharmendra-pradhan-slams-tejashwi-yadavs-job-promise-calls-it-unrealistic-cites-land-for-jobs-scam20251110110558/
1273339341	20251110	202511	2025	2025.8493	CVL	VILLAGE						CVL			COP	POLICE						COP			1	042	042	04	1	1.9	5	1	5	-2.47933884297521	0								0								0								20251110064500	https://www.stabroeknews.com/2025/11/10/news/guyana/two-yr-old-moraikobai-boy-drowns-in-creek/
1273339342	20251110	202511	2025	2025.8493	CVL	VILLAGE						CVL			EDU	UNIVERSITY						EDU			1	010	010	01	1	0.0	10	1	10	2.82485875706215	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20251110064500	https://www.vol.at/advent-2025-at-the-old-akh-the-program-at-the-christmas-village-on-the-campus-of-the-university-of-vienna/9793256
1273339343	20251110	202511	2025	2025.8493	CVL	COMMUNITY						CVL			EDU	UNIVERSITY						EDU			0	020	020	02	1	3.0	5	1	5	-3.39805825242719	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20251110064500	https://westernweekender.com.au/2025/11/unfair-50k-arts-degrees-lumping-students-with-debt/
1273339344	20251110	202511	2025	2025.8493	CVL	COMMUNITY						CVL			EDU	UNIVERSITY						EDU			0	030	030	03	1	4.0	10	1	10	-3.39805825242719	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20251110064500	https://westernweekender.com.au/2025/11/unfair-50k-arts-degrees-lumping-students-with-debt/
1273339345	20251110	202511	2025	2025.8493	CVL	VILLAGE						CVL			EDU	UNIVERSITY						EDU			1	060	060	06	2	6.0	10	1	10	2.82485875706215	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20251110064500	https://www.vol.at/advent-2025-at-the-old-akh-the-program-at-the-christmas-village-on-the-campus-of-the-university-of-vienna/9793256
1273339346	20251110	202511	2025	2025.8493	CVL	COMMUNITY						CVL			EDU	UNIVERSITY						EDU			0	130	130	13	3	-4.4	10	1	10	-3.39805825242719	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20251110064500	https://westernweekender.com.au/2025/11/unfair-50k-arts-degrees-lumping-students-with-debt/
1273339347	20251110	202511	2025	2025.8493	CVL	VILLAGE						CVL			ITA	ITALY	ITA								1	0874	087	08	2	10.0	2	1	2	3.6101083032491	4	Bargino, Toscana, Italy	IT	IT16	18400	43.6167	11.1833	-111253	4	Bargino, Toscana, Italy	IT	IT16	18400	43.6167	11.1833	-111253	4	Bargino, Toscana, Italy	IT	IT16	18400	43.6167	11.1833	-111253	20251110064500	https://www.sommelierindia.com/antinori-wine-cellars-where-history-art-and-wine-converge/
1273339348	20251110	202511	2025	2025.8493	CVL	COMMUNITY						CVL			MIL	MARINES						MIL			0	040	040	04	1	1.0	5	1	5	3.35884353741496	3	Swoyersville, Pennsylvania, United States	US	USPA	PA079	41.2917	-75.8746	1189203	3	Swoyersville, Pennsylvania, United States	US	USPA	PA079	41.2917	-75.8746	1189203	3	Swoyersville, Pennsylvania, United States	US	USPA	PA079	41.2917	-75.8746	1189203	20251110064500	https://www.citizensvoice.com/2025/11/10/community-digest-nov-10-2025/
1273339349	20251110	202511	2025	2025.8493	CVL	RESIDENTS						CVL			NZL	NEW ZEALAND	NZL								1	025	025	02	1	-0.3	8	1	8	0	4	Tongariro, New Zealand (general), New Zealand	NZ	NZ00	22390	-39.0333	175.65	-1519885	4	Tongariro, New Zealand (general), New Zealand	NZ	NZ00	22390	-39.0333	175.65	-1519885	4	Tongariro, New Zealand (general), New Zealand	NZ	NZ00	22390	-39.0333	175.65	-1519885	20251110064500	https://www.sunlive.co.nz/news/374222-tongariro-fire--respiratory-health-warning-.html
1273339350	20251110	202511	2025	2025.8493	CVL	COMMUNITY						CVL			USA	UNITED STATES	USA								1	0231	023	02	1	3.4	8	1	8	3.41463414634146	3	Sioux City, Iowa, United States	US	USIA	IA193	42.5	-96.4003	461653	3	Sioux City, Iowa, United States	US	USIA		42.5	-96.4003	461653	3	Sioux City, Iowa, United States	US	USIA		42.5	-96.4003	461653	20251110064500	https://www.ktiv.com/2025/11/10/warming-shelter-fundraiser-held-facility-improvements/
1273339351	20251110	202511	2025	2025.8493	CVL	COMMUNITY						CVL			USA	UNITED STATES	USA								1	042	042	04	1	1.9	3	1	3	3.14318975552968	3	Guadalupe County, Texas, United States	US	USTX	TX187	29.5669	-97.9669	1383879	3	Guadalupe County, Texas, United States	US	USTX		29.5669	-97.9669	1383879	3	Guadalupe County, Texas, United States	US	USTX		29.5669	-97.9669	1383879	20251110064500	https://seguintoday.com/2025/11/10/a-moving-tribute-to-service-vietnam-veterans-memorial-wall-replica-to-open-in-seguin-this-veterans-day/
1273339352	20251110	202511	2025	2025.8493	CVL	COMMUNITY						CVL			USA	AMERICAN	USA								1	042	042	04	1	1.9	3	1	3	3.14318975552968	3	Guadalupe County, Texas, United States	US	USTX	TX187	29.5669	-97.9669	1383879	3	Guadalupe County, Texas, United States	US	USTX		29.5669	-97.9669	1383879	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20251110064500	https://seguintoday.com/2025/11/10/a-moving-tribute-to-service-vietnam-veterans-memorial-wall-replica-to-open-in-seguin-this-veterans-day/
1273339353	20251110	202511	2025	2025.8493	CVL	COMMUNITY						CVL			USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	3.14318975552968	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	3	Guadalupe County, Texas, United States	US	USTX		29.5669	-97.9669	1383879	20251110064500	https://seguintoday.com/2025/11/10/a-moving-tribute-to-service-vietnam-veterans-memorial-wall-replica-to-open-in-seguin-this-veterans-day/
1273339354	20251110	202511	2025	2025.8493	CVL	COMMUNITY						CVL			USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	3.14318975552968	3	Guadalupe County, Texas, United States	US	USTX	TX187	29.5669	-97.9669	1383879	3	Guadalupe County, Texas, United States	US	USTX		29.5669	-97.9669	1383879	3	Guadalupe County, Texas, United States	US	USTX		29.5669	-97.9669	1383879	20251110064500	https://seguintoday.com/2025/11/10/a-moving-tribute-to-service-vietnam-veterans-memorial-wall-replica-to-open-in-seguin-this-veterans-day/
1273339355	20251110	202511	2025	2025.8493	CVL	COMMUNITY						CVL			dak	SIOUX			dak						1	0231	023	02	1	3.4	2	1	2	3.41463414634146	3	Sioux City, Iowa, United States	US	USIA	IA193	42.5	-96.4003	461653	3	Sioux City, Iowa, United States	US	USIA		42.5	-96.4003	461653	3	Sioux City, Iowa, United States	US	USIA		42.5	-96.4003	461653	20251110064500	https://www.ktiv.com/2025/11/10/warming-shelter-fundraiser-held-facility-improvements/
1273339356	20251110	202511	2025	2025.8493	CYM	CAYMAN ISLAND	CYM																		1	020	020	02	1	3.0	10	1	10	1.68067226890757	4	Grand Cayman, , Cayman Islands	CJ	CJ00	68758	19.3333	-81.25	-1187468	0								4	Grand Cayman, , Cayman Islands	CJ	CJ00	68758	19.3333	-81.25	-1187468	20251110064500	https://www.radiocayman.gov.ky/community-events/cayman-islands-health-services-authority
1273339357	20251110	202511	2025	2025.8493	DEU	GERMANY	DEU								USA	FLORIDA	USA								0	110	110	11	3	-2.0	2	1	2	0.08410428931876	3	Youngstown, Florida, United States	US	USFL	FL005	30.3644	-85.4383	293605	3	Youngstown, Florida, United States	US	USFL	FL005	30.3644	-85.4383	293605	3	Youngstown, Florida, United States	US	USFL	FL005	30.3644	-85.4383	293605	20251110064500	https://www.tribtoday.com/news/local-news/2025/11/howland-grad-spent-24-years-in-air-force-reserve/
1273339358	20251110	202511	2025	2025.8493	DEU	GERMANY	DEU								USA	FLORIDA	USA								0	110	110	11	3	-2.0	2	1	2	0.08410428931876	3	World Trade Center, Florida, United States	US	USFL	FL086	25.7657	-80.1948	293779	3	Youngstown, Florida, United States	US	USFL	FL005	30.3644	-85.4383	293605	3	Youngstown, Florida, United States	US	USFL	FL005	30.3644	-85.4383	293605	20251110064500	https://www.tribtoday.com/news/local-news/2025/11/howland-grad-spent-24-years-in-air-force-reserve/
1273339359	20251110	202511	2025	2025.8493	DEU	GERMANY	DEU								USA	FLORIDA	USA								0	110	110	11	3	-2.0	6	1	6	0.08410428931876	3	World Trade Center, Florida, United States	US	USFL	FL086	25.7657	-80.1948	293779	3	World Trade Center, Florida, United States	US	USFL		25.7657	-80.1948	293779	3	World Trade Center, Florida, United States	US	USFL		25.7657	-80.1948	293779	20251110064500	https://www.tribtoday.com/news/local-news/2025/11/howland-grad-spent-24-years-in-air-force-reserve/
1273339360	20251110	202511	2025	2025.8493	DJIGOV	DJIBOUTI	DJI					GOV			LEG	PARLIAMENT						LEG			1	010	010	01	1	0.0	5	1	5	0.47058823529412	4	Red Sea, Djibouti (general), Djibouti	DJ	DJ00	25312	19	39.5	-2037160	4	Red Sea, Djibouti (general), Djibouti	DJ	DJ00	25312	19	39.5	-2037160	4	Red Sea, Djibouti (general), Djibouti	DJ	DJ00	25312	19	39.5	-2037160	20251110064500	https://kahawatungu.com/djibouti-president-guelleh-announces-sixth-run/
1273339361	20251110	202511	2025	2025.8493	DNK	DENMARK	DNK																		0	010	010	01	1	0.0	2	1	2	-3.58227079538555	1	Denmark	DA	DA		56	10	DA	0								1	Denmark	DA	DA		56	10	DA	20251110064500	https://theconversation.com/grim-funny-and-unremitting-evelyn-araluens-the-rot-is-a-book-attuned-to-dark-times-267323
1273339362	20251110	202511	2025	2025.8493	DNK	DANISH	DNK								MDV	MALE	MDV								1	020	020	02	1	3.0	10	1	10	5.62770562770563	1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	20251110064500	https://names.newkerala.com/meaning/eskild.html
1273339363	20251110	202511	2025	2025.8493	EDU	ACADEMICS						EDU													0	010	010	01	1	0.0	5	1	5	-3.39805825242719	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20251110064500	https://westernweekender.com.au/2025/11/unfair-50k-arts-degrees-lumping-students-with-debt/
