1263062916	20250914	202509	2025	2025.6959	CVL	CIVILIAN						CVL													0	0833	083	08	2	5.0	10	1	10	-3.12256049960968	4	Spanish Town, Saint Catherine, Jamaica	JM	JM10	18427	17.9911	-76.9574	-3753828	0								4	Spanish Town, Saint Catherine, Jamaica	JM	JM10	18427	17.9911	-76.9574	-3753828	20250914101500	https://www.jamaicaobserver.com/2025/09/14/gang-eyes-child/
1263062917	20250914	202509	2025	2025.6959	CVL	MINORITIES						CVL													1	090	090	09	2	-2.0	10	1	10	-2.2883295194508	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20250914101500	https://www.telegraphherald.com/news/tri-state/article_1c0320e9-8bba-477c-9f67-8e74d99091a5.html
1263062918	20250914	202509	2025	2025.6959	CVL	TOURIST						CVL													0	110	110	11	3	-2.0	1	1	1	-2.62199563000729	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	0								4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	20250914101500	https://www.firstpost.com/opinion/nepal-political-crisis-gen-z-sushila-karki-pm-13933595.html
1263062919	20250914	202509	2025	2025.6959	CVL	TOURIST						CVL													0	110	110	11	3	-2.0	1	1	1	-2.62199563000729	4	Banaras, Uttar Pradesh, India	IN	IN36	17943	25.3333	83	-2114217	0								4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	20250914101500	https://www.firstpost.com/opinion/nepal-political-crisis-gen-z-sushila-karki-pm-13933595.html
1263062920	20250914	202509	2025	2025.6959	CVL	TOURIST						CVL													0	110	110	11	3	-2.0	3	1	3	-2.62199563000729	4	Banaras, Uttar Pradesh, India	IN	IN36	17943	25.3333	83	-2114217	0								4	Banaras, Uttar Pradesh, India	IN	IN36	17943	25.3333	83	-2114217	20250914101500	https://www.firstpost.com/opinion/nepal-political-crisis-gen-z-sushila-karki-pm-13933595.html
1263062921	20250914	202509	2025	2025.6959	CVL	RESIDENTS						CVL													1	114	114	11	3	-2.0	3	1	3	-5.88235294117647	4	Mopa, Goa, India	IN	IN33	17779	15.75	73.85	-2104764	0								4	Mopa, Goa, India	IN	IN33	17779	15.75	73.85	-2104764	20250914101500	https://www.moneycontrol.com/news/india/who-parrikar-ajit-pawar-s-remark-on-late-goa-cm-sparks-embarrassment-13545075.html
1263062922	20250914	202509	2025	2025.6959	CVL	RESIDENTS						CVL													1	114	114	11	3	-2.0	4	1	4	-5.88235294117647	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	0								4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20250914101500	https://www.moneycontrol.com/news/india/who-parrikar-ajit-pawar-s-remark-on-late-goa-cm-sparks-embarrassment-13545075.html
1263062923	20250914	202509	2025	2025.6959	CVL	COMMUNITY						CVL													0	160	160	16	4	-4.0	10	1	10	-3.12256049960968	4	Spanish Town, Saint Catherine, Jamaica	JM	JM10	18427	17.9911	-76.9574	-3753828	0								4	Spanish Town, Saint Catherine, Jamaica	JM	JM10	18427	17.9911	-76.9574	-3753828	20250914101500	https://www.jamaicaobserver.com/2025/09/14/gang-eyes-child/
1263062924	20250914	202509	2025	2025.6959	CVL	RESIDENTS						CVL													0	1821	182	18	4	-9.0	2	1	2	-5.60606060606061	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250914101500	https://wacotrib.com/opinion/column/article_e38448ac-a276-535c-998a-ad292401d325.html
1263062925	20250914	202509	2025	2025.6959	CVL	CIVILIAN						CVL													1	190	190	19	4	-10.0	6	1	6	-6.8	4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	0								4	Dnipropetrovsk, Dnipropetrovs'ka Oblast', Ukraine	UP	UP04	28546	48.463	35.039	-1037865	20250914101500	https://eaworldview.com/2025/09/ukraine-war-day-1298-kyivs-drones-strike-more-oil-refineries-inside-russia/
1263062926	20250914	202509	2025	2025.6959	CVL	CIVILIAN						CVL													1	190	190	19	4	-10.0	4	1	4	-6.8	4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	0								4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	20250914101500	https://eaworldview.com/2025/09/ukraine-war-day-1298-kyivs-drones-strike-more-oil-refineries-inside-russia/
1263062927	20250914	202509	2025	2025.6959	CVL	COMMUNITY						CVL			COP	PRISON						COP			1	011	011	01	1	-0.1	5	1	5	-2.43506493506494	4	Laverton, Victoria, Australia	AS	AS07	5429	-37.8642	144.776	343577	4	Laverton, Victoria, Australia	AS	AS07	5429	-37.8642	144.776	343577	4	Laverton, Victoria, Australia	AS	AS07	5429	-37.8642	144.776	343577	20250914101500	https://www.theage.com.au/politics/victoria/the-machete-bin-mystery-and-the-answers-behind-prison-walls-20250910-p5mu1u.html
1263062928	20250914	202509	2025	2025.6959	CVL	COMMUNITY						CVL			COP	PRISON						COP			1	020	020	02	1	3.0	3	1	3	-2.43506493506494	4	Mount Gambier, South Australia, Australia	AS	AS05	5320	-37.8318	140.779	-1589313	4	Laverton, Victoria, Australia	AS	AS07	5429	-37.8642	144.776	343577	4	Laverton, Victoria, Australia	AS	AS07	5429	-37.8642	144.776	343577	20250914101500	https://www.theage.com.au/politics/victoria/the-machete-bin-mystery-and-the-answers-behind-prison-walls-20250910-p5mu1u.html
1263062929	20250914	202509	2025	2025.6959	CVL	COMMUNITY						CVL			COP	PRISON						COP			1	020	020	02	1	3.0	2	1	2	-2.43506493506494	4	Laverton, Victoria, Australia	AS	AS07	5429	-37.8642	144.776	343577	4	Laverton, Victoria, Australia	AS	AS07	5429	-37.8642	144.776	343577	4	Laverton, Victoria, Australia	AS	AS07	5429	-37.8642	144.776	343577	20250914101500	https://www.theage.com.au/politics/victoria/the-machete-bin-mystery-and-the-answers-behind-prison-walls-20250910-p5mu1u.html
1263062930	20250914	202509	2025	2025.6959	CVL	COMMUNITY						CVL			COP	PRISON						COP			1	120	120	12	3	-4.0	3	1	3	-2.43506493506494	4	Mount Gambier, South Australia, Australia	AS	AS05	5320	-37.8318	140.779	-1589313	4	Laverton, Victoria, Australia	AS	AS07	5429	-37.8642	144.776	343577	4	Mount Gambier, South Australia, Australia	AS	AS05	5320	-37.8318	140.779	-1589313	20250914101500	https://www.theage.com.au/politics/victoria/the-machete-bin-mystery-and-the-answers-behind-prison-walls-20250910-p5mu1u.html
1263062931	20250914	202509	2025	2025.6959	CVL	COMMUNITY						CVL			COP	PRISON						COP			1	120	120	12	3	-4.0	2	1	2	-2.43506493506494	4	Laverton, Victoria, Australia	AS	AS07	5429	-37.8642	144.776	343577	4	Laverton, Victoria, Australia	AS	AS07	5429	-37.8642	144.776	343577	4	Laverton, Victoria, Australia	AS	AS07	5429	-37.8642	144.776	343577	20250914101500	https://www.theage.com.au/politics/victoria/the-machete-bin-mystery-and-the-answers-behind-prison-walls-20250910-p5mu1u.html
1263062932	20250914	202509	2025	2025.6959	CVL	SMALL TOWN						CVL			EUR	EUROPE	EUR								1	043	043	04	1	2.8	10	1	10	1.25	4	Medulin, Istarska, Croatia	HR	HR04	14554	44.8225	13.935	-88846	4	Medulin, Istarska, Croatia	HR	HR04	14554	44.8225	13.935	-88846	4	Medulin, Istarska, Croatia	HR	HR04	14554	44.8225	13.935	-88846	20250914101500	https://www.thesun.co.uk/travel/36621569/europe-cheap-beach-resort-flights/
1263062933	20250914	202509	2025	2025.6959	CVL	CONSTITUENT						CVL			JAM	JAMAICA	JAM								1	026	026	02	1	4.0	4	1	4	0.04746084480304	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20250914101500	https://www.jamaicaobserver.com/2025/09/14/jlp-cant-drop-ball/
1263062934	20250914	202509	2025	2025.6959	CVL	POPULATION						CVL			MIL	ARMY						MIL			1	051	051	05	1	3.4	6	1	6	1.8018018018018	3	Iowa City, Iowa, United States	US	USIA	IA103	41.6611	-91.5302	457827	3	Iowa City, Iowa, United States	US	USIA		41.6611	-91.5302	457827	3	Iowa City, Iowa, United States	US	USIA		41.6611	-91.5302	457827	20250914101500	https://www.telegraphherald.com/news/tri-state/article_18f7401e-6f66-4948-8f1b-da7e95c59ac5.html
1263062935	20250914	202509	2025	2025.6959	CVL	CIVILIAN						CVL			UKR	UKRAINE	UKR								1	182	182	18	4	-9.5	4	1	4	-6.8	4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	4	Dnipropetrovsk, Dnipropetrovs'ka Oblast', Ukraine	UP	UP04	28546	48.463	35.039	-1037865	20250914101500	https://eaworldview.com/2025/09/ukraine-war-day-1298-kyivs-drones-strike-more-oil-refineries-inside-russia/
1263062936	20250914	202509	2025	2025.6959	CVL	CIVILIAN						CVL			UKR	UKRAINE	UKR								1	182	182	18	4	-9.5	2	1	2	-6.8	4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	20250914101500	https://eaworldview.com/2025/09/ukraine-war-day-1298-kyivs-drones-strike-more-oil-refineries-inside-russia/
1263062937	20250914	202509	2025	2025.6959	CVL	VILLAGE						CVL			UKR	KHARKIV	UKR								1	190	190	19	4	-10.0	4	1	4	-6.8	4	Borova, Kyyivs'ka Oblast', Ukraine	UP	UP13	28554	50.1763	30.1043	-1036169	4	Kharkiv, Kharkivs'ka Oblast', Ukraine	UP	UP07	25036	49.9808	36.2527	-1041320	4	Borova, Kyyivs'ka Oblast', Ukraine	UP	UP13	28554	50.1763	30.1043	-1036169	20250914101500	https://eaworldview.com/2025/09/ukraine-war-day-1298-kyivs-drones-strike-more-oil-refineries-inside-russia/
1263062938	20250914	202509	2025	2025.6959	CVL	VILLAGE						CVL			UKR	KHARKIV	UKR								1	190	190	19	4	-10.0	1	1	1	-6.8	4	Bashkortostan, Bashkortostan, Russia	RS	RS08	25087	56.2445	56.2518	10272783	4	Bashkortostan, Bashkortostan, Russia	RS	RS08	25087	56.2445	56.2518	10272783	4	Bashkortostan, Bashkortostan, Russia	RS	RS08	25087	56.2445	56.2518	10272783	20250914101500	https://eaworldview.com/2025/09/ukraine-war-day-1298-kyivs-drones-strike-more-oil-refineries-inside-russia/
1263062939	20250914	202509	2025	2025.6959	CVL	VILLAGE						CVL			UKR	KHARKIV	UKR								1	190	190	19	4	-10.0	1	1	1	-6.8	1	China	CH	CH		35	105	CH	4	Bashkortostan, Bashkortostan, Russia	RS	RS08	25087	56.2445	56.2518	10272783	1	China	CH	CH		35	105	CH	20250914101500	https://eaworldview.com/2025/09/ukraine-war-day-1298-kyivs-drones-strike-more-oil-refineries-inside-russia/
1263062940	20250914	202509	2025	2025.6959	CVL	ENGINEER						CVL			USA	CALIFORNIA	USA								1	046	046	04	1	7.0	10	1	10	1.66320166320166	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250914101500	https://www.businessinsider.com/millennial-earned-300k-two-jobs-overemployed-rto-office-side-hustle-2025-9
1263062941	20250914	202509	2025	2025.6959	CZE	PRAGUE	CZE																		1	084	084	08	2	7.0	10	1	10	-2.4390243902439	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	0								4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	20250914101500	https://www.tvguide.co.uk/schedule/d708c31b-e3b5-58bd-a1a3-f2390e8ab9a4/nothing-to-declare
1263062942	20250914	202509	2025	2025.6959	DZA	ALGERIA	DZA								GBR	UNITED KINGDOM	GBR								0	020	020	02	1	3.0	1	1	1	-7.78443113772455	1	Algeria	AG	AG		28	3	AG	1	United Kingdom	UK	UK		54	-4	UK	1	Algeria	AG	AG		28	3	AG	20250914101500	https://tribune.com.pk/story/2566661/israels-war-puts-international-law-on-trial
1263062943	20250914	202509	2025	2025.6959	DZA	ALGERIA	DZA								GBR	UNITED KINGDOM	GBR								0	020	020	02	1	3.0	1	1	1	-7.78443113772455	1	Brazil	BR	BR		-10	-55	BR	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250914101500	https://tribune.com.pk/story/2566661/israels-war-puts-international-law-on-trial
1263062944	20250914	202509	2025	2025.6959	EDU	SCHOOL						EDU													0	010	010	01	1	0.0	5	1	5	0.991884580703331	4	Ministry Of Education, Al Qahirah, Egypt	EG	EG11	65350	30.0364	31.235	11230833	0								4	Ministry Of Education, Al Qahirah, Egypt	EG	EG11	65350	30.0364	31.235	11230833	20250914101500	https://www.al-fanarmedia.org/2025/09/bulletin-scholarships-for-egyptian-high-school-graduates-palestine-protests-israeli-plan-to-demolish-school-near-hebron/
1263062945	20250914	202509	2025	2025.6959	EDU	UNIVERSITY						EDU													0	071	071	07	2	7.4	1	1	1	-1.14882506527415	3	Worcester, Massachusetts, United States	US	USMA	MA027	42.2626	-71.8023	617867	0								3	Worcester, Massachusetts, United States	US	USMA	MA027	42.2626	-71.8023	617867	20250914101500	https://www.masslive.com/news/2025/09/college-majors-are-disappearing-as-academia-tightens-its-belt.html
1263062946	20250914	202509	2025	2025.6959	EDU	UNIVERSITY						EDU													0	071	071	07	2	7.4	1	1	1	-1.14882506527415	3	Harvard University, Massachusetts, United States	US	USMA	MA017	42.3784	-71.1164	618399	0								3	Harvard University, Massachusetts, United States	US	USMA		42.3784	-71.1164	618399	20250914101500	https://www.masslive.com/news/2025/09/college-majors-are-disappearing-as-academia-tightens-its-belt.html
1263062947	20250914	202509	2025	2025.6959	EDU	PROFESSOR						EDU			GOV	GOVERNANCE						GOV			0	010	010	01	1	0.0	8	1	8	0.04746084480304	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20250914101500	https://www.jamaicaobserver.com/2025/09/14/jlp-cant-drop-ball/
1263062948	20250914	202509	2025	2025.6959	EDU	PROFESSOR						EDU			GOV	GOVERNANCE						GOV			0	010	010	01	1	0.0	2	1	2	0.04746084480304	1	Australia	AS	AS		-25	135	AS	1	Germany	GM	GM		51.5	10.5	GM	1	Australia	AS	AS		-25	135	AS	20250914101500	https://www.jamaicaobserver.com/2025/09/14/jlp-cant-drop-ball/
1263062949	20250914	202509	2025	2025.6959	EDU	COLLEGE						EDU			GOV	PRESIDENT						GOV			0	020	020	02	1	3.0	1	1	1	-1.14882506527415	3	Boston University, Massachusetts, United States	US	USMA	MA025	42.334	-71.1048	1971024	3	Boston University, Massachusetts, United States	US	USMA		42.334	-71.1048	1971024	3	Boston University, Massachusetts, United States	US	USMA		42.334	-71.1048	1971024	20250914101500	https://www.masslive.com/news/2025/09/college-majors-are-disappearing-as-academia-tightens-its-belt.html
1263062950	20250914	202509	2025	2025.6959	EDU	COLLEGE						EDU			GOV	PRESIDENT						GOV			0	020	020	02	1	3.0	4	1	4	-1.14882506527415	3	Worcester, Massachusetts, United States	US	USMA	MA027	42.2626	-71.8023	617867	3	Worcester, Massachusetts, United States	US	USMA	MA027	42.2626	-71.8023	617867	3	Worcester, Massachusetts, United States	US	USMA	MA027	42.2626	-71.8023	617867	20250914101500	https://www.masslive.com/news/2025/09/college-majors-are-disappearing-as-academia-tightens-its-belt.html
1263062951	20250914	202509	2025	2025.6959	EDU	SCHOOL						EDU			ISR	ISRAELI	ISR								0	075	075	07	2	7.0	2	1	2	-10.4377104377105	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250914101500	https://imemc.org/article/gaza-day-709-dozens-of-casualties-in-ongoing-israeli-bombing/
1263062952	20250914	202509	2025	2025.6959	EDU	INTELLECTUAL						EDU			JUD	ATTORNEY						JUD			1	020	020	02	1	3.0	1	1	1	5.86766541822722	3	Dauphin County, Pennsylvania, United States	US	USPA	PA043	40.6279	-76.7525	1213667	3	Dauphin County, Pennsylvania, United States	US	USPA		40.6279	-76.7525	1213667	3	Dauphin County, Pennsylvania, United States	US	USPA		40.6279	-76.7525	1213667	20250914101500	https://www.readingeagle.com/2025/09/14/newsmakers-for-september-14/
1263062953	20250914	202509	2025	2025.6959	EDU	INTELLECTUAL						EDU			JUD	ATTORNEY						JUD			1	020	020	02	1	3.0	4	1	4	5.86766541822722	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20250914101500	https://www.readingeagle.com/2025/09/14/newsmakers-for-september-14/
1263062954	20250914	202509	2025	2025.6959	EDU	SCHOOL						EDU			MIL	ARMY						MIL			1	020	020	02	1	3.0	20	1	20	-1.72465060957479	0								0								0								20250914101500	https://www.tvguide.co.uk/schedule/d0767a87-a711-5f9b-9122-8549202f6326/bluey
1263062955	20250914	202509	2025	2025.6959	EDU	SCHOOL						EDU			NGOUSAJEW	AMIT	USA			JEW		NGO			1	010	010	01	1	0.0	10	1	10	-1.77383592017738	0								0								0								20250914101500	https://www.news-medical.net/news/20250913/Normal-cells-working-together-can-sense-far-beyond-their-environment.aspx
1263062956	20250914	202509	2025	2025.6959	EDU	UNIVERSITY						EDU			USA	UNITED STATES	USA								0	071	071	07	2	7.4	1	1	1	-1.14882506527415	3	Boston University, Massachusetts, United States	US	USMA	MA025	42.334	-71.1048	1971024	3	Boston University, Massachusetts, United States	US	USMA		42.334	-71.1048	1971024	3	Boston University, Massachusetts, United States	US	USMA		42.334	-71.1048	1971024	20250914101500	https://www.masslive.com/news/2025/09/college-majors-are-disappearing-as-academia-tightens-its-belt.html
1263062957	20250914	202509	2025	2025.6959	EDU	UNIVERSITY						EDU			USA	UNITED STATES	USA								0	071	071	07	2	7.4	1	1	1	-1.14882506527415	3	Worcester, Massachusetts, United States	US	USMA	MA027	42.2626	-71.8023	617867	3	Worcester, Massachusetts, United States	US	USMA	MA027	42.2626	-71.8023	617867	3	Worcester, Massachusetts, United States	US	USMA	MA027	42.2626	-71.8023	617867	20250914101500	https://www.masslive.com/news/2025/09/college-majors-are-disappearing-as-academia-tightens-its-belt.html
1263062958	20250914	202509	2025	2025.6959	EDU	STUDENT						EDU			USA	OHIO	USA								0	154	154	15	4	-7.2	10	1	10	-5.60606060606061	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20250914101500	https://wacotrib.com/opinion/column/article_e38448ac-a276-535c-998a-ad292401d325.html
1263062959	20250914	202509	2025	2025.6959	EGY	EGYPT	EGY																		0	010	010	01	1	0.0	2	1	2	0.991884580703331	4	Ministry Of Education, Al Qahirah, Egypt	EG	EG11	65350	30.0364	31.235	11230833	0								4	Ministry Of Education, Al Qahirah, Egypt	EG	EG11	65350	30.0364	31.235	11230833	20250914101500	https://www.al-fanarmedia.org/2025/09/bulletin-scholarships-for-egyptian-high-school-graduates-palestine-protests-israeli-plan-to-demolish-school-near-hebron/
1263062960	20250914	202509	2025	2025.6959	EGY	EGYPT	EGY								AFR	AFRICA	AFR								0	010	010	01	1	0.0	4	1	4	0.991884580703331	4	American University, Al Qahirah, Egypt	EG	EG11	65350	30.0428	31.2367	11230770	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20250914101500	https://www.al-fanarmedia.org/2025/09/bulletin-scholarships-for-egyptian-high-school-graduates-palestine-protests-israeli-plan-to-demolish-school-near-hebron/
1263062961	20250914	202509	2025	2025.6959	EGY	EGYPT	EGY								CHN	CHINA	CHN								0	014	014	01	1	0.0	6	1	6	0.40420371867421	4	Suez Canal, As Suways, Egypt	EG	EG15	66052	29.9314	32.5628	-303685	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250914101500	https://www.yahoo.com/news/articles/china-step-egypt-ethiopia-spar-093000051.html
1263062962	20250914	202509	2025	2025.6959	EGY	EGYPTIAN	EGY								EDU	UNIVERSITY						EDU			1	071	071	07	2	7.4	2	1	2	0.991884580703331	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20250914101500	https://www.al-fanarmedia.org/2025/09/bulletin-scholarships-for-egyptian-high-school-graduates-palestine-protests-israeli-plan-to-demolish-school-near-hebron/
1263062963	20250914	202509	2025	2025.6959	EGY	EGYPTIAN	EGY								EDU	UNIVERSITY						EDU			1	071	071	07	2	7.4	8	1	8	0.991884580703331	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20250914101500	https://www.al-fanarmedia.org/2025/09/bulletin-scholarships-for-egyptian-high-school-graduates-palestine-protests-israeli-plan-to-demolish-school-near-hebron/
1263062964	20250914	202509	2025	2025.6959	EGY	EGYPT	EGY								EGYGOV	EGYPT	EGY					GOV			0	111	111	11	3	-2.0	2	1	2	0.40420371867421	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20250914101500	https://www.yahoo.com/news/articles/china-step-egypt-ethiopia-spar-093000051.html
1263062965	20250914	202509	2025	2025.6959	EGY	EGYPT	EGY								FRA	FRENCH	FRA								0	046	046	04	1	7.0	2	1	2	0.991884580703331	4	Ministry Of Education, Al Qahirah, Egypt	EG	EG11	65350	30.0364	31.235	11230833	1	France	FR	FR		46	2	FR	4	Ministry Of Education, Al Qahirah, Egypt	EG	EG11	65350	30.0364	31.235	11230833	20250914101500	https://www.al-fanarmedia.org/2025/09/bulletin-scholarships-for-egyptian-high-school-graduates-palestine-protests-israeli-plan-to-demolish-school-near-hebron/
1263062966	20250914	202509	2025	2025.6959	EGY	EGYPT	EGY								GOV	PRESIDENT						GOV			0	111	111	11	3	-2.0	2	1	2	0.40420371867421	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20250914101500	https://www.yahoo.com/news/articles/china-step-egypt-ethiopia-spar-093000051.html
1263062967	20250914	202509	2025	2025.6959	ESTEDU	TARTU	EST					EDU													0	010	010	01	1	0.0	6	1	6	-0.67763794772507	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20250914101500	https://www.firstpost.com/explainers/chatgpt-friendship-dangers-human-interaction-chatbots-explained-ws-e-13930202.html
1263062968	20250914	202509	2025	2025.6959	ETH	ETHIOPIAN	ETH																		0	043	043	04	1	2.8	2	1	2	1.72084130019121	4	Mount Guba, YeDebub Biheroch Bihereseboch na Hizboch, Ethiopia	ET	ET54	47701	7.18333	36.1667	-612317	0								4	Mount Guba, YeDebub Biheroch Bihereseboch na Hizboch, Ethiopia	ET	ET54	47701	7.18333	36.1667	-612317	20250914101500	https://www.ena.et/web/eng/w/eng_7327453
1263062969	20250914	202509	2025	2025.6959	ETH	ETHIOPIA	ETH								CHN	CHINA	CHN								0	014	014	01	1	0.0	2	1	2	0.40420371867421	1	Ethiopia	ET	ET		8	38	ET	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Ethiopia	ET	ET		8	38	ET	20250914101500	https://www.yahoo.com/news/articles/china-step-egypt-ethiopia-spar-093000051.html
1263062970	20250914	202509	2025	2025.6959	ETH	ETHIOPIA	ETH								CHN	CHINA	CHN								0	014	014	01	1	0.0	2	1	2	0.40420371867421	1	Ethiopia	ET	ET		8	38	ET	1	Ethiopia	ET	ET		8	38	ET	1	Ethiopia	ET	ET		8	38	ET	20250914101500	https://www.yahoo.com/news/articles/china-step-egypt-ethiopia-spar-093000051.html
1263062971	20250914	202509	2025	2025.6959	ETH	ADDIS ABABA	ETH								ETHGOV	ADDIS ABABA	ETH					GOV			1	051	051	05	1	3.4	8	1	8	1.72084130019121	4	Mount Guba, YeDebub Biheroch Bihereseboch na Hizboch, Ethiopia	ET	ET54	47701	7.18333	36.1667	-612317	4	Mount Guba, YeDebub Biheroch Bihereseboch na Hizboch, Ethiopia	ET	ET54	47701	7.18333	36.1667	-612317	4	Mount Guba, YeDebub Biheroch Bihereseboch na Hizboch, Ethiopia	ET	ET54	47701	7.18333	36.1667	-612317	20250914101500	https://www.ena.et/web/eng/w/eng_7327453
1263062972	20250914	202509	2025	2025.6959	ETH	ETHIOPIA	ETH								IGOUNOGOV	UNITED NATIONS		UNO				IGO	GOV		0	040	040	04	1	1.0	10	1	10	1.72084130019121	4	Mount Guba, YeDebub Biheroch Bihereseboch na Hizboch, Ethiopia	ET	ET54	47701	7.18333	36.1667	-612317	4	Mount Guba, YeDebub Biheroch Bihereseboch na Hizboch, Ethiopia	ET	ET54	47701	7.18333	36.1667	-612317	4	Mount Guba, YeDebub Biheroch Bihereseboch na Hizboch, Ethiopia	ET	ET54	47701	7.18333	36.1667	-612317	20250914101500	https://www.ena.et/web/eng/w/eng_7327453
1263062973	20250914	202509	2025	2025.6959	ETH	ETHIOPIAN	ETH								USA	THE US	USA								1	010	010	01	1	0.0	2	1	2	0.40420371867421	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250914101500	https://www.yahoo.com/news/articles/china-step-egypt-ethiopia-spar-093000051.html
1263062974	20250914	202509	2025	2025.6959	ETH	ETHIOPIAN	ETH								USA	THE US	USA								1	010	010	01	1	0.0	2	1	2	0.40420371867421	1	Ethiopia	ET	ET		8	38	ET	1	Ethiopia	ET	ET		8	38	ET	1	Ethiopia	ET	ET		8	38	ET	20250914101500	https://www.yahoo.com/news/articles/china-step-egypt-ethiopia-spar-093000051.html
1263062975	20250914	202509	2025	2025.6959	ETHCVL	ADDIS ABABA	ETH					CVL													1	051	051	05	1	3.4	6	1	6	1.72084130019121	4	Addis Ababa, (ET10), Ethiopia	ET	ET10	47692	9.03333	38.7	-603097	0								4	Addis Ababa, (ET10), Ethiopia	ET	ET10	47692	9.03333	38.7	-603097	20250914101500	https://www.ena.et/web/eng/w/eng_7327453
