1266834970	20251004	202510	2025	2025.7507											GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	2	1	2	-2.53378378378378	0								5	East Sussex, East Sussex, United Kingdom	UK	UKE2	40117	50.9167	0.333333	-2595283	4	Brighton, Brighton and Hove, United Kingdom	UK	UKB6	40137	50.8333	-0.15	-2590884	20251004210000	https://www.dailymail.co.uk/news/article-15162679/Rayner-Former-Deputy-PM-boyfriend-taxpayer-funded-bodyguards.html
1266834971	20251004	202510	2025	2025.7507											GBR	UNITED KINGDOM	GBR								0	043	043	04	1	2.8	2	1	2	-2.53378378378378	0								5	East Sussex, East Sussex, United Kingdom	UK	UKE2	40117	50.9167	0.333333	-2595283	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20251004210000	https://www.dailymail.co.uk/news/article-15162679/Rayner-Former-Deputy-PM-boyfriend-taxpayer-funded-bodyguards.html
1266834972	20251004	202510	2025	2025.7507											GBR	UNITED KINGDOM	GBR								1	071	071	07	2	7.4	5	1	4	-2.53378378378378	0								5	East Sussex, East Sussex, United Kingdom	UK	UKE2	40117	50.9167	0.333333	-2595283	5	East Sussex, East Sussex, United Kingdom	UK	UKE2	40117	50.9167	0.333333	-2595283	20251004210000	https://www.dailymail.co.uk/news/article-15162679/Rayner-Former-Deputy-PM-boyfriend-taxpayer-funded-bodyguards.html
1266834973	20251004	202510	2025	2025.7507											GBR	UNITED KINGDOM	GBR								0	100	100	10	3	-5.0	1	1	1	-2.53378378378378	0								5	East Sussex, East Sussex, United Kingdom	UK	UKE2	40117	50.9167	0.333333	-2595283	5	East Sussex, East Sussex, United Kingdom	UK	UKE2	40117	50.9167	0.333333	-2595283	20251004210000	https://www.dailymail.co.uk/news/article-15162679/Rayner-Former-Deputy-PM-boyfriend-taxpayer-funded-bodyguards.html
1266834974	20251004	202510	2025	2025.7507											GBR	UNITED KINGDOM	GBR								1	112	112	11	3	-2.0	3	1	3	-2.53378378378378	0								5	East Sussex, East Sussex, United Kingdom	UK	UKE2	40117	50.9167	0.333333	-2595283	5	East Sussex, East Sussex, United Kingdom	UK	UKE2	40117	50.9167	0.333333	-2595283	20251004210000	https://www.dailymail.co.uk/news/article-15162679/Rayner-Former-Deputy-PM-boyfriend-taxpayer-funded-bodyguards.html
1266834975	20251004	202510	2025	2025.7507											GOV	PRESIDENT						GOV			0	032	032	03	1	4.5	6	1	6	3.7037037037037	0								4	Tinubu, Lagos, Nigeria	NI	NI05	191300	6.51667	3.36667	-2027738	4	Tinubu, Lagos, Nigeria	NI	NI05	191300	6.51667	3.36667	-2027738	20251004210000	https://thenationonlineng.net/tinubu-assures-northern-christians-of-fairness/
1266834976	20251004	202510	2025	2025.7507											GOV	PRESIDENT						GOV			0	040	040	04	1	1.0	10	1	10	2.27518959913326	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20251004210000	https://www.tanzanianewsreports.com/ecowas-court-president-calls-for-member-states-support-to-enforce-judgments/
1266834977	20251004	202510	2025	2025.7507											GOV	MINIST						GOV			0	042	042	04	1	1.9	2	1	2	-1.34453781512605	0								4	Dungog, New South Wales, Australia	AS	AS02	5096	-32.4003	151.758	-1570971	4	Dungog, New South Wales, Australia	AS	AS02	5096	-32.4003	151.758	-1570971	20251004210000	https://www.dungogchronicle.com.au/story/9080896/mayfield-school-zone-sign-controversy-as-steve-barrett-fights-it/
1266834978	20251004	202510	2025	2025.7507											GOV	GOVERNMENT						GOV			1	042	042	04	1	1.9	6	1	6	3.46820809248555	0								5	Oyo State, Oyo, Nigeria	NI	NI32	191166	8	4	-2024630	5	Oyo State, Oyo, Nigeria	NI	NI32	191166	8	4	-2024630	20251004210000	https://thenationonlineng.net/my-governorship-ambition-for-interest-of-oyo-people-adelabu/
1266834979	20251004	202510	2025	2025.7507											GOV	GOVERNOR						GOV			1	042	042	04	1	1.9	10	1	10	2.35849056603773	0								5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20251004210000	https://www.livelaw.in/top-stories/tn-govt-moves-supreme-court-against-governors-decision-to-reserve-kalaignar-university-bill-for-presidents-assent-305874
1266834980	20251004	202510	2025	2025.7507											GOV	AUTHORITIES						GOV			0	042	042	04	1	1.9	2	1	2	-4.3343653250774	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	Liberty County, Texas, United States	US	USTX		30.1335	-94.8002	1383931	20251004210000	https://1025kiss.com/ixp/192/p/texas-mother-accused-attempting-drowning/
1266834981	20251004	202510	2025	2025.7507											GOV	AUTHORITIES						GOV			0	042	042	04	1	1.9	2	1	2	-4.3343653250774	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20251004210000	https://1025kiss.com/ixp/192/p/texas-mother-accused-attempting-drowning/
1266834982	20251004	202510	2025	2025.7507											GOV	DICTATOR						GOV			1	130	130	13	3	-4.4	3	1	3	-6.50759219088937	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20251004210000	https://www.fox32chicago.com/news/trump-federalize-national-guard-illinois
1266834983	20251004	202510	2025	2025.7507											IGOWAFBUSWAS	ECOWAS	WAF	WAS				IGO	BUS		0	014	014	01	1	0.0	3	1	3	2.27518959913326	0								1	Sierra Leone	SL	SL		8.5	-11.5	SL	1	Sierra Leone	SL	SL		8.5	-11.5	SL	20251004210000	https://www.tanzanianewsreports.com/ecowas-court-president-calls-for-member-states-support-to-enforce-judgments/
1266834984	20251004	202510	2025	2025.7507											JAM	JAMAICAN	JAM								1	111	111	11	3	-2.0	1	1	1	5.65476190476191	0								1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20251004210000	https://www.jamaicaobserver.com/2025/10/04/jamaican-born-beauty-mogul-launches-pimby-store-georgia/
1266834985	20251004	202510	2025	2025.7507											JUD	PROSECUTOR						JUD			1	051	051	05	1	3.4	10	1	10	-4.97237569060773	0								4	Bandra, Maharashtra, India	IN	IN16	70184	19.0667	72.8333	82619	4	Bandra, Maharashtra, India	IN	IN16	70184	19.0667	72.8333	82619	20251004210000	https://www.rashtranews.com/the-bombay-high-court-today-said/
